date,sta,flight_no,origin,origin_code,airline_name,aircraft_type,tail_reg,icao_cat,cbp_flag,actual_landing,gate
02-Apr-26,01:01,FR4223,Bratislava (BTS),BTS,Ryanair,B38M,EI-IJD,C,FALSE,02:35,204
02-Apr-26,01:01,FR7125,Lanzarote (ACE),ACE,Ryanair,B38M,EI-HEN,C,FALSE,00:57,201
02-Apr-26,01:05,FR7001,Girona (GRO),GRO,Ryanair,B38M,EI-HGP,C,FALSE,02:02,202
02-Apr-26,01:10,FR9429,Milan (BGY),BGY,Ryanair,B738,9H-QCF,C,FALSE,01:57,201
02-Apr-26,01:15,FR7120,Tenerife (TFS),TFS,Ryanair,B38M,9H-VVJ,C,FALSE,01:01,203
02-Apr-26,01:49,XM358,Birmingham (BHX),BHX,Zimex Aviation,AT72,HB-AFJ,B,FALSE,01:31,R101
02-Apr-26,03:32,,Barcelona (BCN),BCN,Ryanair,B738,9H-QDR,C,FALSE,04:02,208
02-Apr-26,03:56,,Nottingham (EMA),EMA,DHL,A306,D-AEAL,C,FALSE,04:07,R101
02-Apr-26,04:30,EI104,New York (JFK),JFK,Aer Lingus,A333,EI-DUZ,E,TRUE,03:40,405
02-Apr-26,00:35,FR635,Cardiff (CWL),CWL,Ryanair,7M8,,C,FALSE,,205
02-Apr-26,00:35,FR5243,Bodrum (BJV),BJV,Ryanair,B738,EI-EVJ,C,FALSE,01:27,207
02-Apr-26,00:45,EI765,Tenerife (TFS),TFS,Aer Lingus,A320,EI-GAL,C,FALSE,00:21,403
02-Apr-26,00:45,FR3096,Szczecin (SZZ),SZZ,Ryanair,B738,9H-QAL,C,FALSE,00:34,205
02-Apr-26,00:45,FR3781,Mahon (MAH),MAH,Ryanair,B738,9H-QBD,C,FALSE,00:53,203
02-Apr-26,00:50,FR883,Fuerteventura (FUE),FUE,Ryanair,B738,9H-QAD,C,FALSE,01:04,209
02-Apr-26,00:50,LH8321,Birmingham (BHX),BHX,Lufthansa Cargo,A321,D-AEUA,C,FALSE,00:29,R101
02-Apr-26,00:52,OJ300,Karlsruhe / Baden-Baden (FKB),FKB,NyxAir,AT75,ES-NTC,B,FALSE,00:55,R101
02-Apr-26,00:55,EI565,Barcelona (BCN),BCN,Aer Lingus,A320,EI-DEH,C,FALSE,00:44,415
02-Apr-26,00:55,FR1391,Thessaloniki (SKG),SKG,Ryanair,B38M,EI-HMW,C,FALSE,01:20,206
02-Apr-26,00:55,FR6920,Barcelona (BCN),BCN,Ryanair,B738,SP-RNP,C,FALSE,00:59,202
02-Apr-26,00:59,EI487,Lisbon (LIS),LIS,Aer Lingus,A320,EI-DVI,C,FALSE,00:41,413
02-Apr-26,01:01,FR1381,Split (SPU),SPU,Ryanair,B38M,EI-IFW,C,FALSE,01:37,201
02-Apr-26,01:01,FR4223,Bratislava (BTS),BTS,Ryanair,B38M,EI-IJD,C,FALSE,02:35,204
02-Apr-26,01:01,FR7125,Lanzarote (ACE),ACE,Ryanair,B38M,EI-HEN,C,FALSE,00:57,201
02-Apr-26,01:05,FR7001,Girona (GRO),GRO,Ryanair,B38M,EI-HGP,C,FALSE,02:02,202
02-Apr-26,01:10,FR9429,Milan (BGY),BGY,Ryanair,B738,9H-QCF,C,FALSE,01:57,201
02-Apr-26,01:15,FR7120,Tenerife (TFS),TFS,Ryanair,B38M,9H-VVJ,C,FALSE,01:01,203
02-Apr-26,01:49,XM358,Birmingham (BHX),BHX,Zimex Aviation,AT72,HB-AFJ,B,FALSE,01:31,R101
02-Apr-26,03:32,,Barcelona (BCN),BCN,Ryanair,B738,9H-QDR,C,FALSE,04:02,208
02-Apr-26,03:56,,Nottingham (EMA),EMA,DHL,A306,D-AEAL,C,FALSE,04:07,R101
02-Apr-26,04:30,EI104,New York (JFK),JFK,Aer Lingus,A333,EI-DUZ,E,TRUE,03:40,405
02-Apr-26,04:32,QY2886,Brussels (BRU),BRU,DHL,B738,EC-NUG,C,FALSE,04:35,R101
02-Apr-26,04:35,EI132,Boston (BOS),BOS,Aer Lingus,A21N,EI-LRC,C,TRUE,03:17,416
02-Apr-26,04:38,FX5051,Indianapolis (IND),IND,FedEx,B763,N125FE,D,FALSE,04:17,R101
02-Apr-26,04:45,5O4294,Paris (CDG),CDG,ASL Airlines,B738,F-HIQB,C,FALSE,04:37,R115
02-Apr-26,04:52,5X248,Cologne (CGN),CGN,UPS,B763,N364UP,D,FALSE,04:24,R101
02-Apr-26,05:10,EI122,Chicago (ORD),ORD,Aer Lingus,A333,EI-EDY,E,TRUE,04:39,406
02-Apr-26,05:10,EI126,Toronto (YYZ),YYZ,Aer Lingus,A333,EI-FNH,E,TRUE,04:27,407
02-Apr-26,05:11,QY2882,Leipzig (LEJ),LEJ,Titan Airways,A321,9H-ZTB,C,FALSE,05:27,R101
02-Apr-26,05:15,EI100,New York (EWR),EWR,Aer Lingus,A21N,EI-LRF,C,TRUE,04:32,408
02-Apr-26,05:15,EI116,Washington (IAD),IAD,Aer Lingus,A21N,EI-XLR,C,TRUE,03:59,409
02-Apr-26,05:15,EI130,Windsor Locks (BDL),BDL,Aer Lingus,A21N,EI-LRD,C,TRUE,04:13,410
02-Apr-26,06:01,FX5202,London (STN),STN,FedEx,B763,N107FE,D,FALSE,05:49,R101
02-Apr-26,06:30,AA722,Philadelphia (PHL),PHL,American Airlines,B788,N882BL,E,TRUE,05:33,416
02-Apr-26,07:00,FR559,Manchester (MAN),MAN,Ryanair,B738,EI-DLX,C,FALSE,06:43,104
02-Apr-26,07:00,HU751,Beijing (PEK),PEK,Hainan Airlines,A333,B-1021,E,FALSE,07:13,R101
02-Apr-26,07:05,FR153,Leeds (LBA),LBA,Ryanair,B738,9H-QAT,C,FALSE,06:38,210
02-Apr-26,07:12,,London (STN),STN,Ryanair,B738,9H-QAY,C,FALSE,07:41,208
02-Apr-26,07:20,UA310,Washington (IAD),IAD,United Airlines,B752,N14106,D,TRUE,09:33,419
02-Apr-26,07:20,FR3670,Berlin (BER),BER,Ryanair,B738,9H-QBF,C,FALSE,07:06,214
02-Apr-26,07:30,UA23,New York (EWR),EWR,United Airlines,B772,N78003,E,TRUE,07:01,419
02-Apr-26,07:30,FR11,Madrid (MAD),MAD,Ryanair,B738,9H-QBB,C,FALSE,07:25,203
02-Apr-26,07:30,FR23,Paris (BVA),BVA,Ryanair,B38M,EI-IGO,C,FALSE,07:07,203
02-Apr-26,07:40,FR7662,Poznan (POZ),POZ,Ryanair,B738,SP-RSB,C,FALSE,07:46,201
02-Apr-26,07:45,BA824,London (LHR),LHR,British Airways,A20N,G-TTSD,C,FALSE,07:50,424
02-Apr-26,07:45,QR19,Doha (DOH),DOH,Qatar Airways,B789,A7-BHO,E,FALSE,07:35,R101
02-Apr-26,07:50,FR271,London (STN),STN,Ryanair,B38M,EI-IHP,C,FALSE,07:27,205
02-Apr-26,07:50,FR5020,Pisa (PSA),PSA,Ryanair,B38M,EI-ILN,C,FALSE,07:20,202
02-Apr-26,07:55,DL258,Minneapolis (MSP),MSP,Delta Air Lines,A333,N810NW,E,TRUE,07:10,406
02-Apr-26,07:55,LX402,Zurich (ZRH),ZRH,airBaltic,BCS3,YL-BTB,C,FALSE,08:01,R101
02-Apr-26,08:00,FR1024,Budapest (BUD),BUD,Ryanair,B738,SP-RKN,C,FALSE,07:32,R101
02-Apr-26,08:00,FR7007,Vienna (VIE),VIE,Lauda Europe,A320,9H-LOU,C,FALSE,07:30,207
02-Apr-26,08:05,BA4460,London (LCY),LCY,British Airways,E190,G-LCYL,C,FALSE,07:43,423
02-Apr-26,08:05,LH976,Frankfurt (FRA),FRA,Lufthansa,A319,D-AIBC,C,FALSE,07:52,116
02-Apr-26,08:10,FR435,Liverpool (LPL),LPL,Ryanair,B738,EI-EVJ,C,FALSE,07:54,203
02-Apr-26,08:15,EI88,Minneapolis (MSP),MSP,Aer Lingus,A21N,EI-XLV,C,TRUE,07:04,402
02-Apr-26,08:15,AC800,Toronto (YYZ),YYZ,Air Canada,B789,C-FNOE,E,TRUE,07:38,413
02-Apr-26,08:15,AF1616,Paris (CDG),CDG,Air France,BCS3,F-HZUV,C,FALSE,08:08,115
02-Apr-26,08:15,EI86,Cleveland (CLE),CLE,Aer Lingus,A21N,EI-XLW,C,TRUE,07:23,401
02-Apr-26,08:17,,London (STN),STN,Ryanair,B738,9H-QAY,C,FALSE,,208
02-Apr-26,08:20,FR262,Alicante (ALC),ALC,Ryanair,B738,EI-EBF,C,FALSE,08:20,210
02-Apr-26,08:20,KL1135,Amsterdam (AMS),AMS,KLM,E295,PH-NXU,C,FALSE,08:11,118
02-Apr-26,08:25,EI82,Indianapolis (IND),IND,Aer Lingus,A21N,EI-XLU,C,FALSE,07:47,403
02-Apr-26,08:25,EI136,Boston (BOS),BOS,Aer Lingus,A333,EI-FNG,E,TRUE,07:16,404
02-Apr-26,08:30,FR3881,Dubrovnik (DBV),DBV,Ryanair,B738,SP-RSC,C,FALSE,08:17,204
02-Apr-26,08:45,DL176,Atlanta (ATL),ATL,Delta Air Lines,B764,N825MH,D,TRUE,08:14,403
02-Apr-26,08:50,EI106,New York (JFK),JFK,Aer Lingus,A21N,EI-LRA,C,TRUE,07:57,403
02-Apr-26,08:50,EI3401,Donegal (CFN),CFN,Aer Lingus Regional,AT76,EI-GPO,B,FALSE,08:33,420
02-Apr-26,08:50,FR809,Edinburgh (EDI),EDI,Ryanair,B738,SP-RKV,C,FALSE,08:30,208
02-Apr-26,08:55,EI118,Washington (IAD),IAD,Aer Lingus,A21N,EI-LRE,C,TRUE,09:19,415
02-Apr-26,08:55,AY1381,Helsinki (HEL),HEL,Jettime,B738,OY-JYC,C,FALSE,08:56,409
02-Apr-26,08:55,EY45,Abu Dhabi (AUH),AUH,Etihad Airways,B789,A6-BLQ,E,FALSE,12:28,R101
02-Apr-26,09:00,EI151,London (LHR),LHR,Aer Lingus,A20N,EI-NSG,C,FALSE,08:40,403
02-Apr-26,09:05,IB1881,Madrid (MAD),MAD,Iberia Express,A320,EC-KOH,C,FALSE,09:05,110
02-Apr-26,09:10,FR7045,Malaga (AGP),AGP,Ryanair,B738,EI-DWP,C,FALSE,09:07,204
02-Apr-26,09:10,VY8720,Barcelona (BCN),BCN,Vueling,A320,EC-MER,C,FALSE,09:21,111
02-Apr-26,09:15,DL44,New York (JFK),JFK,Delta Air Lines,B763,N1603,D,TRUE,08:25,404
02-Apr-26,09:15,EI203,Manchester (MAN),MAN,Aer Lingus,A320,EI-DEP,C,FALSE,09:17,408
02-Apr-26,09:20,EI120,Orlando (MCO),MCO,Aer Lingus,A333,EI-EIL,E,TRUE,08:35,411
02-Apr-26,09:20,EI263,Birmingham (BHX),BHX,Aer Lingus,A320,EI-DEL,C,FALSE,09:23,416
02-Apr-26,09:35,AA724,Charlotte (CLT),CLT,American Airlines,B772,N776AN,E,TRUE,09:35,417
02-Apr-26,09:35,TK1975,Istanbul (IST),IST,Turkish Airlines,A21N,TC-LSM,C,FALSE,09:15,114
02-Apr-26,09:40,BA826,London (LHR),LHR,British Airways,A320,G-EUUC,C,FALSE,09:27,423
02-Apr-26,09:40,FR363,Funchal (FNC),FNC,Ryanair,B38M,EI-IKN,C,FALSE,09:39,210
02-Apr-26,09:45,AA132,Dallas (DFW),DFW,American Airlines,B788,N812AA,E,TRUE,09:10,416
02-Apr-26,09:45,EI401,Rome (FCO),FCO,Aer Lingus,A320,EI-DVG,C,FALSE,09:31,406
02-Apr-26,09:45,UA980,Chicago (ORD),ORD,United Airlines,B788,N26906,E,TRUE,09:02,418
02-Apr-26,09:50,EA3221,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-GZV,B,FALSE,09:44,421
02-Apr-26,09:50,EA3251,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-HPK,B,FALSE,09:46,421
02-Apr-26,09:50,EI3391,Leeds (LBA),LBA,Aer Lingus Regional,AT76,G-CMMT,B,FALSE,,421
02-Apr-26,09:50,FR31,London (STN),STN,Ryanair,B38M,EI-IFW,C,FALSE,09:48,208
02-Apr-26,09:55,FR561,Manchester (MAN),MAN,Ryanair,B738,EI-DLX,C,FALSE,09:52,213
02-Apr-26,09:55,FR661,Birmingham (BHX),BHX,Ryanair,B38M,EI-IHM,C,FALSE,09:41,206
02-Apr-26,09:55,LH2516,Munich (MUC),MUC,Lufthansa,A321,D-AIRS,C,FALSE,09:42,119
02-Apr-26,09:59,,Leeds (LBA),LBA,Aer Lingus Regional,AT76,EI-FAT,B,FALSE,10:08,418
02-Apr-26,10:00,EA3351,Newcastle (NCL),NCL,Aer Lingus Regional,AT76,EI-HPJ,B,FALSE,10:01,419
02-Apr-26,10:00,FR505,Bristol (BRS),BRS,Ryanair,B738,9H-QBD,C,FALSE,10:22,207
02-Apr-26,10:00,WS34,Toronto (YYZ),YYZ,WestJet,B38M,C-GRAG,C,TRUE,09:13,R101
02-Apr-26,10:05,FR113,London (LGW),LGW,Ryanair,B738,SP-RKH,C,FALSE,10:02,209
02-Apr-26,10:05,FR275,Glasgow (GLA),GLA,Ryanair,B738,SP-RKD,C,FALSE,09:56,201
02-Apr-26,10:10,FR441,Liverpool (LPL),LPL,Ryanair,B738,EI-GSK,C,FALSE,09:58,206
02-Apr-26,10:15,EI153,London (LHR),LHR,Aer Lingus,A20N,EI-NSB,C,FALSE,09:54,416
02-Apr-26,10:15,FR1987,Nantes (NTE),NTE,Ryanair,B738,9H-QCF,C,FALSE,10:29,205
02-Apr-26,10:20,EI603,Amsterdam (AMS),AMS,Aer Lingus,A320,EI-EDS,C,FALSE,10:35,405
02-Apr-26,10:20,EI3321,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-HDK,B,FALSE,10:27,419
02-Apr-26,10:20,,Cardiff (CWL),CWL,Ryanair,B38M,EI-HGY,C,FALSE,10:13,208
02-Apr-26,10:25,KL1137,Amsterdam (AMS),AMS,KLM,B738,PH-BXZ,C,FALSE,10:20,119
02-Apr-26,10:25,SK4603,Oslo (OSL),OSL,SAS,32N,,C,FALSE,,R101
02-Apr-26,10:30,FR537,Nottingham (EMA),EMA,Ryanair,B38M,EI-ILA,C,FALSE,10:10,204
02-Apr-26,10:35,EI124,Chicago (ORD),ORD,Aer Lingus,A333,EI-GCF,E,TRUE,10:04,404
02-Apr-26,10:35,BA4462,London (LCY),LCY,British Airways,E190,G-LCAH,C,FALSE,10:30,425
02-Apr-26,10:35,FR1983,Biarritz (BIQ),BIQ,Ryanair,B38M,EI-IHY,C,FALSE,10:16,208
02-Apr-26,10:40,UA228,Washington (IAD),IAD,United Airlines,B752,N17128,D,TRUE,10:24,418
02-Apr-26,10:45,DL154,Boston (BOS),BOS,Delta Air Lines,B763,N177DZ,D,TRUE,09:49,403
02-Apr-26,10:45,EA3243,Aberdeen (ABZ),ABZ,Aer Lingus Regional,AT76,EI-GPN,B,FALSE,10:40,419
02-Apr-26,10:45,FR331,London (LTN),LTN,Ryanair,B38M,9H-VUZ,C,FALSE,10:41,204
02-Apr-26,10:55,EI3551,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-HNA,B,FALSE,,417
02-Apr-26,10:55,FR421,Amsterdam (AMS),AMS,Ryanair,B738,EI-DPP,C,FALSE,10:58,210
02-Apr-26,10:55,FR1985,Carcassonne (CCF),CCF,Ryanair,B38M,EI-HGP,C,FALSE,10:45,205
02-Apr-26,10:55,FR5126,Hamburg (HAM),HAM,Ryanair,B738,9H-QDR,C,FALSE,11:26,206
02-Apr-26,10:55,SK535,Stockholm (ARN),ARN,SAS,A20N,EI-SCE,C,FALSE,10:37,R101
02-Apr-26,10:59,,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-HNA,B,FALSE,11:01,418
02-Apr-26,11:00,EI3301,Southampton (SOU),SOU,Aer Lingus Regional,AT76,EI-GPP,B,FALSE,,418
02-Apr-26,11:05,EI631,Brussels (BRU),BRU,Aer Lingus,A320,EI-FNJ,C,FALSE,11:23,416
02-Apr-26,11:05,FR658,Brussels (BRU),BRU,Ryanair,B738,SP-RSQ,C,FALSE,11:06,203
02-Apr-26,11:10,FR115,London (LGW),LGW,Ryanair,B738,SP-RKM,C,FALSE,11:20,208
02-Apr-26,11:10,UA317,New York (EWR),EWR,United Airlines,B752,N13113,D,TRUE,10:18,419
02-Apr-26,11:15,EI521,Paris (CDG),CDG,Aer Lingus,A21N,EI-XLR,C,FALSE,11:02,410
02-Apr-26,11:15,GR686,Guernsey (GCI),GCI,Titan Airways,E190,G-POWX,C,FALSE,11:09,R101
02-Apr-26,11:20,EI155,London (LHR),LHR,Aer Lingus,A20N,EI-NSE,C,FALSE,11:17,411
02-Apr-26,11:25,EI693,Dusseldorf (DUS),DUS,Aer Lingus,A320,EI-DES,C,FALSE,11:40,411
02-Apr-26,11:25,LM51,Aberdeen (ABZ),ABZ,Loganair,AT76,G-LMTE,B,FALSE,12:08,R101
02-Apr-26,11:30,EI681,Geneva (GVA),GVA,Aer Lingus,A20N,EI-NSA,C,FALSE,11:14,413
02-Apr-26,11:30,XQ532,Antalya (AYT),AYT,SunExpress,B38M,TC-SMI,C,FALSE,11:15,R101
02-Apr-26,11:35,FR612,Kerry (KIR),KIR,Ryanair,B38M,EI-HGY,C,FALSE,13:12,204
02-Apr-26,11:39,,Farnborough (FAB),FAB,NetJets,E55P,CS-PHV,C,FALSE,11:43,R110
02-Apr-26,11:40,EI108,New York (JFK),JFK,Aer Lingus,A21N,EI-LRG,C,TRUE,10:33,411
02-Apr-26,11:40,LH978,Frankfurt (FRA),FRA,Lufthansa,A321,D-AIRO,C,FALSE,11:32,119
02-Apr-26,11:45,EI60,San Francisco (SFO),SFO,Aer Lingus,A333,EI-EIN,E,TRUE,11:11,406
02-Apr-26,11:45,FR9457,Bologna (BLQ),BLQ,Ryanair,B38M,EI-HMW,C,FALSE,11:35,210
02-Apr-26,11:50,FR813,Edinburgh (EDI),EDI,Ryanair,B38M,EI-IFW,C,FALSE,13:20,208
02-Apr-26,11:50,SK537,Copenhagen (CPH),CPH,SAS,A20N,EI-SCH,C,FALSE,11:30,R101
02-Apr-26,12:05,EI142,Cancun (CUN),CUN,Aer Lingus,A333,EI-GAJ,E,FALSE,11:28,409
02-Apr-26,12:05,BA828,London (LHR),LHR,British Airways,A21N,G-NEOP,C,FALSE,12:26,423
02-Apr-26,12:05,EI333,Berlin (BER),BER,Aer Lingus,A320,EI-DEJ,C,FALSE,11:57,415
02-Apr-26,12:05,WF372,Bergen (BGO),BGO,Wideroe,E290,LN-WEA,C,FALSE,11:54,R101
02-Apr-26,12:10,EI651,Frankfurt (FRA),FRA,Aer Lingus,A320,EI-DEI,C,FALSE,11:50,405
02-Apr-26,12:10,FR651,Lisbon (LIS),LIS,Ryanair,B738,EI-EBK,C,FALSE,13:06,207
02-Apr-26,12:10,FR6874,Barcelona (BCN),BCN,Ryanair,B738,9H-QAR,C,FALSE,12:54,208
02-Apr-26,12:10,FR7763,Alicante (ALC),ALC,Ryanair,B38M,EI-HMZ,C,FALSE,12:10,208
02-Apr-26,12:10,LX400,Zurich (ZRH),ZRH,Swiss,BCS3,HB-JCM,C,FALSE,11:59,R101
02-Apr-26,12:15,FR942,Palma de Mallorca (PMI),PMI,Ryanair,B38M,EI-HET,C,FALSE,12:01,207
02-Apr-26,12:20,EI52,Seattle (SEA),SEA,Aer Lingus,A332,EI-DUO,E,TRUE,11:52,404
02-Apr-26,12:20,EI593,Madrid (MAD),MAD,Aer Lingus (Retro livery),A320,EI-DVM,C,FALSE,13:55,415
02-Apr-26,12:20,EK161,Dubai (DXB),DXB,Emirates,B77W,A6-EPH,C,FALSE,12:18,R101
02-Apr-26,12:25,EA3555,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-GPO,B,FALSE,12:33,421
02-Apr-26,12:30,FR117,London (LGW),LGW,Ryanair,B738,EI-EBF,C,FALSE,12:12,205
02-Apr-26,12:40,KL1139,Amsterdam (AMS),AMS,KLM (1700th E-Jet Sticker),E295,PH-NXM,C,FALSE,12:59,118
02-Apr-26,12:45,EI205,Manchester (MAN),MAN,Aer Lingus,A21N,EI-XLW,C,FALSE,12:36,415
02-Apr-26,12:50,EI343,Zurich (ZRH),ZRH,Aer Lingus,A320,EI-DVE,C,FALSE,12:24,408
02-Apr-26,12:50,EI563,Barcelona (BCN),BCN,Aer Lingus,A20N,EI-NSH,C,FALSE,12:42,411
02-Apr-26,12:55,BA810,London (LHR),LHR,British Airways,A20N,G-TTNW,C,FALSE,12:40,424
02-Apr-26,12:55,EI433,Milan (LIN),LIN,Aer Lingus,A320,EI-DEK,C,FALSE,12:48,411
02-Apr-26,13:00,FR1924,Warsaw (WMI),WMI,Ryanair,B738,SP-RNP,C,FALSE,13:08,202
02-Apr-26,13:00,PC1157,Istanbul (SAW),SAW,Pegasus,A21N,TC-RDJ,C,FALSE,12:39,R101
02-Apr-26,13:05,EI353,Munich (MUC),MUC,Aer Lingus,A21N,EI-LRF,C,FALSE,12:32,413
02-Apr-26,13:05,FR507,Bristol (BRS),BRS,Ryanair,B738,EI-EMB,C,FALSE,13:45,206
02-Apr-26,13:05,FR663,Birmingham (BHX),BHX,Ryanair,B738,9H-QCF,C,FALSE,13:38,206
02-Apr-26,13:10,FR7031,Faro (FAO),FAO,Ryanair,B38M,EI-HEN,C,FALSE,13:14,201
02-Apr-26,13:10,SK2467,Copenhagen (CPH),CPH,SAS,E195,SE-RSZ,C,FALSE,13:03,R101
02-Apr-26,13:15,EI3223,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-GZV,B,FALSE,12:53,410
02-Apr-26,13:15,EA3323,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-HPK,B,FALSE,13:18,421
02-Apr-26,13:15,FI418,Reykjavik (KEF),KEF,Icelandair,B39M,TF-ICB,C,FALSE,13:16,R101
02-Apr-26,13:20,FR287,London (STN),STN,Ryanair,B38M,EI-HGP,C,FALSE,14:42,209
02-Apr-26,13:20,FR5218,Lublin (LUZ),LUZ,Ryanair,B38M,9H-VUQ,C,FALSE,13:22,204
02-Apr-26,13:20,MS775,Cairo (CAI),CAI,Egyptair,A20N,SU-GFK,C,FALSE,13:05,R101
02-Apr-26,13:25,EI643,Prague (PRG),PRG,Aer Lingus,A320,EI-DVH,C,FALSE,13:10,410
02-Apr-26,13:25,FR5569,Rome (FCO),FCO,Ryanair,B738,9H-QAL,C,FALSE,14:23,207
02-Apr-26,13:30,EI159,London (LHR),LHR,Aer Lingus,A20N,EI-NSG,C,FALSE,13:01,406
02-Apr-26,13:35,EI403,Rome (FCO),FCO,Aer Lingus,A320,EI-DEH,C,FALSE,13:49,405
02-Apr-26,13:35,FR7047,Malaga (AGP),AGP,Ryanair,B738,SP-RND,C,FALSE,13:36,207
02-Apr-26,13:40,EI3253,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-FAT,B,FALSE,13:41,420
02-Apr-26,13:45,FR5061,Cagliari (CAG),CAG,Ryanair,B38M,9H-VVJ,C,FALSE,13:43,207
02-Apr-26,13:53,,Southampton (SOU),SOU,Aer Lingus Regional,AT76,EI-HPJ,B,FALSE,14:28,418
02-Apr-26,14:00,EI605,Amsterdam (AMS),AMS,Aer Lingus,A21N,EI-XLU,C,FALSE,14:06,412
02-Apr-26,14:05,EI451,Naples (NAP),NAP,Aer Lingus,A320,EI-GAM,C,FALSE,14:03,412
02-Apr-26,14:05,EA3931,Newquay (NQY),NQY,Aer Lingus Regional,AT76,EI-HDK,B,FALSE,14:01,420
02-Apr-26,14:10,EI423,Venice (VCE),VCE,Aer Lingus,A320,EI-DVK,C,FALSE,13:51,409
02-Apr-26,14:10,EI525,Paris (CDG),CDG,Aer Lingus,A21N,EI-XLV,C,FALSE,13:53,408
02-Apr-26,14:10,FR438,Reus (REU),REU,Ryanair,B738,EI-EVJ,C,FALSE,14:10,206
02-Apr-26,14:15,EI483,Lisbon (LIS),LIS,Aer Lingus,A320,EI-DEM,C,FALSE,14:17,410
02-Apr-26,14:15,EI493,Faro (FAO),FAO,Aer Lingus,A320,EI-DVI,C,FALSE,13:58,413
02-Apr-26,14:20,EA3193,Liverpool (LPL),LPL,Aer Lingus Regional,AT76,EI-HNA,B,FALSE,14:08,418
02-Apr-26,14:20,EI3267,Birmingham (BHX),BHX,Aer Lingus Regional,AT76,EI-GPN,B,FALSE,14:20,406
02-Apr-26,14:20,EW9394,Dusseldorf (DUS),DUS,Eurowings,A20N,D-AENG,C,FALSE,14:12,R101
02-Apr-26,14:20,FR338,London (LTN),LTN,Ryanair,B738,9H-QDR,C,FALSE,14:58,205
02-Apr-26,14:30,EI68,Los Angeles (LAX),LAX,Aer Lingus,A333,EI-EIM,E,TRUE,13:33,415
02-Apr-26,14:30,FR3994,Agadir (AGA),AGA,Ryanair,B738,SP-RNS,C,FALSE,16:03,206
02-Apr-26,14:35,BA830,London (LHR),LHR,British Airways,A21N,G-NEOS,C,FALSE,14:30,425
02-Apr-26,14:35,FR203,London (STN),STN,Ryanair,B738,SP-RSQ,C,FALSE,14:54,203
02-Apr-26,14:35,FR1112,London (LGW),LGW,Ryanair,B38M,EI-IHY,C,FALSE,14:14,205
02-Apr-26,14:40,EI505,Bordeaux (BOD),BOD,Aer Lingus,A320,EI-DEP,C,FALSE,14:52,410
02-Apr-26,14:40,EA3255,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-GPP,B,FALSE,14:49,421
02-Apr-26,14:40,FR3007,Amsterdam (AMS),AMS,Ryanair,B738,9H-QBD,C,FALSE,15:08,204
02-Apr-26,14:40,FR7129,Fuerteventura (FUE),FUE,Ryanair,B38M,EI-ILJ,C,FALSE,14:38,206
02-Apr-26,14:45,EI581,Malaga (AGP),AGP,Aer Lingus,A21N,EI-LRD,C,FALSE,15:00,406
02-Apr-26,14:45,FR4519,Athens (ATH),ATH,Ryanair,B738,9H-QAD,C,FALSE,14:44,206
02-Apr-26,14:50,EI163,London (LHR),LHR,Aer Lingus,A20N,EI-NSB,C,FALSE,14:46,414
02-Apr-26,14:50,EI393,Hamburg (HAM),HAM,Aer Lingus,A320,EI-DEL,C,FALSE,14:51,411
02-Apr-26,14:50,EI3227,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-GZV,B,FALSE,16:28,411
02-Apr-26,14:53,VJT437,Nice (NCE),NCE,VistaJet,CL35,9H-VCN,C,FALSE,15:04,R101
02-Apr-26,14:55,FR6125,Milan (BGY),BGY,Ryanair,B738,SP-RKV,C,FALSE,14:56,R101
02-Apr-26,15:04,,Nice (NCE),NCE,NetJets,C68A,CS-LTQ,C,FALSE,15:10,R110
02-Apr-26,15:05,BA4464,London (LCY),LCY,British Airways,E190,G-LCYM,C,FALSE,15:23,425
02-Apr-26,15:25,AF1816,Paris (CDG),CDG,Air France,BCS3,F-HZUH,C,FALSE,16:19,115
02-Apr-26,15:25,EI477,Dubrovnik (DBV),DBV,Aer Lingus,A320,EI-EDP,C,FALSE,17:00,404
02-Apr-26,15:25,FR97,Prague (PRG),PRG,Ryanair,B738,SP-RSF,C,FALSE,15:05,208
02-Apr-26,15:25,FR553,Manchester (MAN),MAN,Ryanair,B38M,EI-HMZ,C,FALSE,15:26,207
02-Apr-26,15:30,EI209,Manchester (MAN),MAN,Aer Lingus,A320,EI-DEJ,C,FALSE,15:38,403
02-Apr-26,15:30,EI441,Athens (ATH),ATH,Aer Lingus,A320,EI-DVN,C,FALSE,15:20,413
02-Apr-26,15:35,FR5132,Basel (BSL),BSL,Ryanair,B738,SP-RKH,C,FALSE,15:46,208
02-Apr-26,15:40,FR95,Gran Canaria (LPA),LPA,Ryanair,B38M,EI-ILC,C,FALSE,15:57,203
02-Apr-26,15:45,EI165,London (LHR),LHR,Aer Lingus,A20N,EI-NSE,C,FALSE,15:33,407
