Season_Code,Week_In_Year,Week_Start,Terminal,Airline,Airline_Name,Flight_Category,Aircraft_Family,Weekly_Movements,Peak_Day_Movements,Avg_Load_Factor_Pct
S25,33,2025-08-18,T1,OS,Austrian,International Short-Haul,A320,22,4,85%
S25,33,2025-08-18,T1,SK,SAS,International Short-Haul,A320,22,4,87%
S25,33,2025-08-18,T1,AY,Finnair,International Short-Haul,A320,16,3,87%
S25,33,2025-08-18,T1,TK,Turkish Airlines,International Long-Haul,A320,30,5,88%
S25,33,2025-08-18,T1,U2,easyJet,International Short-Haul,A320,86,16,88%
S25,33,2025-08-18,T1,W6,Wizz Air,International Short-Haul,A320,79,14,86%
S25,33,2025-08-18,T2,AA,American Airlines,Transatlantic CBP,B787,46,8,92%
S25,33,2025-08-18,T2,UA,United Airlines,Transatlantic CBP,B787,23,4,92%
S25,33,2025-08-18,T2,DL,Delta Air Lines,Transatlantic CBP,A330,12,2,94%
S25,33,2025-08-18,T2,AC,Air Canada,Transatlantic CBP,B787,12,2,92%
S25,33,2025-08-18,T2,EK,Emirates,International Long-Haul,B777,22,4,90%
S25,33,2025-08-18,T2,EY,Etihad,International Long-Haul,A330,10,2,89%
S25,33,2025-08-18,T1,5X,UPS,Cargo,B767,10,2,nan%
S25,33,2025-08-18,T1,FX,FedEx,Cargo,A320,7,1,nan%
S25,34,2025-08-25,T1,FR,Ryanair,International Short-Haul,B737,1528,257,86%
S25,34,2025-08-25,T1,FR,Ryanair,International Short-Haul,A320,108,19,87%
S25,34,2025-08-25,T1,FR,Ryanair,Domestic,B737,80,15,75%
S25,34,2025-08-25,T2,EI,Aer Lingus,International Short-Haul,A320,529,89,86%
S25,34,2025-08-25,T2,EI,Aer Lingus,Transatlantic CBP,A330,183,33,94%
S25,34,2025-08-25,T2,EI,Aer Lingus,Transatlantic CBP,B787,89,15,94%
S25,34,2025-08-25,T2,EI,Aer Lingus,International Long-Haul,A330,20,4,89%
S25,34,2025-08-25,T2,RE,Aer Lingus Regional,Domestic,ATR72,190,32,73%
S25,34,2025-08-25,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,122,23,86%
S25,34,2025-08-25,T2,BA,British Airways,International Short-Haul,A320,119,22,88%
S25,34,2025-08-25,T2,BA,British Airways,International Short-Haul,E-Jet,91,18,85%
S25,34,2025-08-25,T1,LH,Lufthansa,International Short-Haul,A320,67,12,88%
S25,34,2025-08-25,T1,AF,Air France,International Short-Haul,A320,63,11,88%
S25,34,2025-08-25,T1,KL,KLM,International Short-Haul,A320,62,11,86%
S25,34,2025-08-25,T1,IB,Iberia,International Short-Haul,A320,41,8,86%
S25,34,2025-08-25,T1,VY,Vueling,International Short-Haul,A320,38,7,87%
S25,34,2025-08-25,T1,OS,Austrian,International Short-Haul,A320,22,4,85%
S25,34,2025-08-25,T1,SK,SAS,International Short-Haul,A320,21,4,86%
S25,34,2025-08-25,T1,AY,Finnair,International Short-Haul,A320,17,3,88%
S25,34,2025-08-25,T1,TK,Turkish Airlines,International Long-Haul,A320,31,5,88%
S25,34,2025-08-25,T1,U2,easyJet,International Short-Haul,A320,85,14,87%
S25,34,2025-08-25,T1,W6,Wizz Air,International Short-Haul,A320,78,13,85%
S25,34,2025-08-25,T2,AA,American Airlines,Transatlantic CBP,B787,49,8,94%
S25,34,2025-08-25,T2,UA,United Airlines,Transatlantic CBP,B787,24,5,92%
S25,34,2025-08-25,T2,DL,Delta Air Lines,Transatlantic CBP,A330,12,2,93%
S25,34,2025-08-25,T2,AC,Air Canada,Transatlantic CBP,B787,12,2,92%
S25,34,2025-08-25,T2,EK,Emirates,International Long-Haul,B777,21,4,89%
S25,34,2025-08-25,T2,EY,Etihad,International Long-Haul,A330,11,2,89%
S25,34,2025-08-25,T1,5X,UPS,Cargo,B767,9,2,nan%
S25,34,2025-08-25,T1,FX,FedEx,Cargo,A320,7,1,nan%
S25,35,2025-09-01,T1,FR,Ryanair,International Short-Haul,B737,1543,255,86%
S25,35,2025-09-01,T1,FR,Ryanair,International Short-Haul,A320,104,18,87%
S25,35,2025-09-01,T1,FR,Ryanair,Domestic,B737,74,13,74%
S25,35,2025-09-01,T2,EI,Aer Lingus,International Short-Haul,A320,505,96,87%
S25,35,2025-09-01,T2,EI,Aer Lingus,Transatlantic CBP,A330,182,32,90%
S25,35,2025-09-01,T2,EI,Aer Lingus,Transatlantic CBP,B787,86,15,93%
S25,35,2025-09-01,T2,EI,Aer Lingus,International Long-Haul,A330,20,4,88%
S25,35,2025-09-01,T2,RE,Aer Lingus Regional,Domestic,ATR72,169,29,75%
S25,35,2025-09-01,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,120,23,85%
S25,35,2025-09-01,T2,BA,British Airways,International Short-Haul,A320,123,21,84%
S25,35,2025-09-01,T2,BA,British Airways,International Short-Haul,E-Jet,89,15,87%
S25,35,2025-09-01,T1,LH,Lufthansa,International Short-Haul,A320,65,12,88%
S25,35,2025-09-01,T1,AF,Air France,International Short-Haul,A320,61,11,85%
S25,35,2025-09-01,T1,KL,KLM,International Short-Haul,A320,63,11,85%
S25,35,2025-09-01,T1,IB,Iberia,International Short-Haul,A320,38,6,88%
S25,35,2025-09-01,T1,VY,Vueling,International Short-Haul,A320,36,6,86%
S25,35,2025-09-01,T1,OS,Austrian,International Short-Haul,A320,20,4,88%
S25,35,2025-09-01,T1,SK,SAS,International Short-Haul,A320,21,4,86%
S25,35,2025-09-01,T1,AY,Finnair,International Short-Haul,A320,15,3,86%
S25,35,2025-09-01,T1,TK,Turkish Airlines,International Long-Haul,A320,30,6,88%
S25,35,2025-09-01,T1,U2,easyJet,International Short-Haul,A320,88,16,86%
S25,35,2025-09-01,T1,W6,Wizz Air,International Short-Haul,A320,72,12,88%
S25,35,2025-09-01,T2,AA,American Airlines,Transatlantic CBP,B787,46,8,91%
S25,35,2025-09-01,T2,UA,United Airlines,Transatlantic CBP,B787,23,4,90%
S25,35,2025-09-01,T2,DL,Delta Air Lines,Transatlantic CBP,A330,11,2,92%
S25,35,2025-09-01,T2,AC,Air Canada,Transatlantic CBP,B787,11,2,93%
S25,35,2025-09-01,T2,EK,Emirates,International Long-Haul,B777,20,3,87%
S25,35,2025-09-01,T2,EY,Etihad,International Long-Haul,A330,10,2,87%
S25,35,2025-09-01,T1,5X,UPS,Cargo,B767,9,2,nan%
S25,35,2025-09-01,T1,FX,FedEx,Cargo,A320,7,1,nan%
S25,36,2025-09-08,T1,FR,Ryanair,International Short-Haul,B737,1351,248,85%
S25,36,2025-09-08,T1,FR,Ryanair,International Short-Haul,A320,93,15,86%
S25,36,2025-09-08,T1,FR,Ryanair,Domestic,B737,70,13,72%
S25,36,2025-09-08,T2,EI,Aer Lingus,International Short-Haul,A320,427,78,86%
S25,36,2025-09-08,T2,EI,Aer Lingus,Transatlantic CBP,A330,164,29,92%
S25,36,2025-09-08,T2,EI,Aer Lingus,Transatlantic CBP,B787,80,15,91%
S25,36,2025-09-08,T2,EI,Aer Lingus,International Long-Haul,A330,18,3,88%
S25,36,2025-09-08,T2,RE,Aer Lingus Regional,Domestic,ATR72,164,27,71%
S25,36,2025-09-08,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,108,19,86%
S25,36,2025-09-08,T2,BA,British Airways,International Short-Haul,A320,103,17,86%
S25,36,2025-09-08,T2,BA,British Airways,International Short-Haul,E-Jet,77,13,84%
S25,36,2025-09-08,T1,LH,Lufthansa,International Short-Haul,A320,62,10,87%
S25,36,2025-09-08,T1,AF,Air France,International Short-Haul,A320,54,10,87%
S25,36,2025-09-08,T1,KL,KLM,International Short-Haul,A320,56,10,86%
S25,36,2025-09-08,T1,IB,Iberia,International Short-Haul,A320,34,6,87%
S25,36,2025-09-08,T1,VY,Vueling,International Short-Haul,A320,33,6,84%
S25,36,2025-09-08,T1,OS,Austrian,International Short-Haul,A320,18,3,85%
S25,36,2025-09-08,T1,SK,SAS,International Short-Haul,A320,19,3,86%
S25,36,2025-09-08,T1,AY,Finnair,International Short-Haul,A320,13,2,84%
S25,36,2025-09-08,T1,TK,Turkish Airlines,International Long-Haul,A320,26,4,89%
S25,36,2025-09-08,T1,U2,easyJet,International Short-Haul,A320,73,14,85%
S25,36,2025-09-08,T1,W6,Wizz Air,International Short-Haul,A320,66,12,87%
S25,36,2025-09-08,T2,AA,American Airlines,Transatlantic CBP,B787,38,7,93%
S25,36,2025-09-08,T2,UA,United Airlines,Transatlantic CBP,B787,19,3,91%
S25,36,2025-09-08,T2,DL,Delta Air Lines,Transatlantic CBP,A330,10,2,91%
S25,36,2025-09-08,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,92%
S25,36,2025-09-08,T2,EK,Emirates,International Long-Haul,B777,17,3,89%
S25,36,2025-09-08,T2,EY,Etihad,International Long-Haul,A330,9,2,85%
S25,36,2025-09-08,T1,5X,UPS,Cargo,B767,8,1,nan%
S25,36,2025-09-08,T1,FX,FedEx,Cargo,A320,6,1,nan%
S25,37,2025-09-15,T1,FR,Ryanair,International Short-Haul,B737,1283,233,84%
S25,37,2025-09-15,T1,FR,Ryanair,International Short-Haul,A320,92,16,85%
S25,37,2025-09-15,T1,FR,Ryanair,Domestic,B737,64,12,71%
S25,37,2025-09-15,T2,EI,Aer Lingus,International Short-Haul,A320,422,72,86%
S25,37,2025-09-15,T2,EI,Aer Lingus,Transatlantic CBP,A330,150,28,92%
S25,37,2025-09-15,T2,EI,Aer Lingus,Transatlantic CBP,B787,75,14,89%
S25,37,2025-09-15,T2,EI,Aer Lingus,International Long-Haul,A330,17,3,87%
S25,37,2025-09-15,T2,RE,Aer Lingus Regional,Domestic,ATR72,154,27,72%
S25,37,2025-09-15,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,97,18,85%
S25,37,2025-09-15,T2,BA,British Airways,International Short-Haul,A320,103,18,84%
S25,37,2025-09-15,T2,BA,British Airways,International Short-Haul,E-Jet,72,12,84%
S25,37,2025-09-15,T1,LH,Lufthansa,International Short-Haul,A320,60,11,85%
S25,37,2025-09-15,T1,AF,Air France,International Short-Haul,A320,54,9,86%
S25,37,2025-09-15,T1,KL,KLM,International Short-Haul,A320,51,10,85%
S25,37,2025-09-15,T1,IB,Iberia,International Short-Haul,A320,33,6,83%
S25,37,2025-09-15,T1,VY,Vueling,International Short-Haul,A320,32,6,84%
S25,37,2025-09-15,T1,OS,Austrian,International Short-Haul,A320,18,3,86%
S25,37,2025-09-15,T1,SK,SAS,International Short-Haul,A320,17,3,83%
S25,37,2025-09-15,T1,AY,Finnair,International Short-Haul,A320,13,2,83%
S25,37,2025-09-15,T1,TK,Turkish Airlines,International Long-Haul,A320,25,5,86%
S25,37,2025-09-15,T1,U2,easyJet,International Short-Haul,A320,70,12,86%
S25,37,2025-09-15,T1,W6,Wizz Air,International Short-Haul,A320,64,11,83%
S25,37,2025-09-15,T2,AA,American Airlines,Transatlantic CBP,B787,38,6,89%
S25,37,2025-09-15,T2,UA,United Airlines,Transatlantic CBP,B787,19,3,91%
S25,37,2025-09-15,T2,DL,Delta Air Lines,Transatlantic CBP,A330,10,2,92%
S25,37,2025-09-15,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,90%
S25,37,2025-09-15,T2,EK,Emirates,International Long-Haul,B777,17,3,87%
S25,37,2025-09-15,T2,EY,Etihad,International Long-Haul,A330,9,2,86%
S25,37,2025-09-15,T1,5X,UPS,Cargo,B767,8,1,nan%
S25,37,2025-09-15,T1,FX,FedEx,Cargo,A320,5,1,nan%
S25,38,2025-09-22,T1,FR,Ryanair,International Short-Haul,B737,1228,232,83%
S25,38,2025-09-22,T1,FR,Ryanair,International Short-Haul,A320,88,16,85%
S25,38,2025-09-22,T1,FR,Ryanair,Domestic,B737,65,12,73%
S25,38,2025-09-22,T2,EI,Aer Lingus,International Short-Haul,A320,415,69,85%
S25,38,2025-09-22,T2,EI,Aer Lingus,Transatlantic CBP,A330,156,28,92%
S25,38,2025-09-22,T2,EI,Aer Lingus,Transatlantic CBP,B787,76,13,89%
S25,38,2025-09-22,T2,EI,Aer Lingus,International Long-Haul,A330,17,3,88%
S25,38,2025-09-22,T2,RE,Aer Lingus Regional,Domestic,ATR72,147,26,72%
S25,38,2025-09-22,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,98,17,83%
S25,38,2025-09-22,T2,BA,British Airways,International Short-Haul,A320,96,16,83%
S25,38,2025-09-22,T2,BA,British Airways,International Short-Haul,E-Jet,68,12,84%
S25,38,2025-09-22,T1,LH,Lufthansa,International Short-Haul,A320,60,10,84%
S25,38,2025-09-22,T1,AF,Air France,International Short-Haul,A320,52,9,86%
S25,38,2025-09-22,T1,KL,KLM,International Short-Haul,A320,50,10,86%
S25,38,2025-09-22,T1,IB,Iberia,International Short-Haul,A320,33,6,85%
S25,38,2025-09-22,T1,VY,Vueling,International Short-Haul,A320,30,5,83%
S25,38,2025-09-22,T1,OS,Austrian,International Short-Haul,A320,17,3,85%
S25,38,2025-09-22,T1,SK,SAS,International Short-Haul,A320,18,3,86%
S25,38,2025-09-22,T1,AY,Finnair,International Short-Haul,A320,13,2,84%
S25,38,2025-09-22,T1,TK,Turkish Airlines,International Long-Haul,A320,25,4,87%
S25,38,2025-09-22,T1,U2,easyJet,International Short-Haul,A320,74,13,85%
S25,38,2025-09-22,T1,W6,Wizz Air,International Short-Haul,A320,63,12,85%
S25,38,2025-09-22,T2,AA,American Airlines,Transatlantic CBP,B787,38,7,91%
S25,38,2025-09-22,T2,UA,United Airlines,Transatlantic CBP,B787,19,3,92%
S25,38,2025-09-22,T2,DL,Delta Air Lines,Transatlantic CBP,A330,9,2,89%
S25,38,2025-09-22,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,91%
S25,38,2025-09-22,T2,EK,Emirates,International Long-Haul,B777,18,3,87%
S25,38,2025-09-22,T2,EY,Etihad,International Long-Haul,A330,8,1,86%
S25,38,2025-09-22,T1,5X,UPS,Cargo,B767,8,1,nan%
S25,38,2025-09-22,T1,FX,FedEx,Cargo,A320,5,1,nan%
S25,39,2025-09-29,T1,FR,Ryanair,International Short-Haul,B737,1260,233,83%
S25,39,2025-09-29,T1,FR,Ryanair,International Short-Haul,A320,83,16,84%
S25,39,2025-09-29,T1,FR,Ryanair,Domestic,B737,67,13,74%
S25,39,2025-09-29,T2,EI,Aer Lingus,International Short-Haul,A320,397,75,86%
S25,39,2025-09-29,T2,EI,Aer Lingus,Transatlantic CBP,A330,150,26,90%
S25,39,2025-09-29,T2,EI,Aer Lingus,Transatlantic CBP,B787,71,13,91%
S25,39,2025-09-29,T2,EI,Aer Lingus,International Long-Haul,A330,16,3,86%
S25,39,2025-09-29,T2,RE,Aer Lingus Regional,Domestic,ATR72,149,28,71%
S25,39,2025-09-29,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,96,16,85%
S25,39,2025-09-29,T2,BA,British Airways,International Short-Haul,A320,99,19,84%
S25,39,2025-09-29,T2,BA,British Airways,International Short-Haul,E-Jet,73,12,85%
S25,39,2025-09-29,T1,LH,Lufthansa,International Short-Haul,A320,54,10,85%
S25,39,2025-09-29,T1,AF,Air France,International Short-Haul,A320,53,10,83%
S25,39,2025-09-29,T1,KL,KLM,International Short-Haul,A320,49,9,84%
S25,39,2025-09-29,T1,IB,Iberia,International Short-Haul,A320,31,6,85%
S25,39,2025-09-29,T1,VY,Vueling,International Short-Haul,A320,29,5,83%
S25,39,2025-09-29,T1,OS,Austrian,International Short-Haul,A320,17,3,86%
S25,39,2025-09-29,T1,SK,SAS,International Short-Haul,A320,18,3,86%
S25,39,2025-09-29,T1,AY,Finnair,International Short-Haul,A320,13,2,86%
S25,39,2025-09-29,T1,TK,Turkish Airlines,International Long-Haul,A320,26,5,87%
S25,39,2025-09-29,T1,U2,easyJet,International Short-Haul,A320,68,12,85%
S25,39,2025-09-29,T1,W6,Wizz Air,International Short-Haul,A320,58,10,86%
S25,39,2025-09-29,T2,AA,American Airlines,Transatlantic CBP,B787,39,7,92%
S25,39,2025-09-29,T2,UA,United Airlines,Transatlantic CBP,B787,20,4,89%
S25,39,2025-09-29,T2,DL,Delta Air Lines,Transatlantic CBP,A330,9,2,89%
S25,39,2025-09-29,T2,AC,Air Canada,Transatlantic CBP,B787,9,2,90%
S25,39,2025-09-29,T2,EK,Emirates,International Long-Haul,B777,17,3,87%
S25,39,2025-09-29,T2,EY,Etihad,International Long-Haul,A330,8,1,88%
S25,39,2025-09-29,T1,5X,UPS,Cargo,B767,8,1,nan%
S25,39,2025-09-29,T1,FX,FedEx,Cargo,A320,5,1,nan%
S25,40,2025-10-06,T1,FR,Ryanair,International Short-Haul,B737,1125,186,85%
S25,40,2025-10-06,T1,FR,Ryanair,International Short-Haul,A320,76,14,83%
S25,40,2025-10-06,T1,FR,Ryanair,Domestic,B737,58,11,72%
S25,40,2025-10-06,T2,EI,Aer Lingus,International Short-Haul,A320,369,65,85%
S25,40,2025-10-06,T2,EI,Aer Lingus,Transatlantic CBP,A330,132,25,91%
S25,40,2025-10-06,T2,EI,Aer Lingus,Transatlantic CBP,B787,65,11,89%
S25,40,2025-10-06,T2,EI,Aer Lingus,International Long-Haul,A330,15,3,86%
S25,40,2025-10-06,T2,RE,Aer Lingus Regional,Domestic,ATR72,135,24,72%
S25,40,2025-10-06,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,84,14,85%
S25,40,2025-10-06,T2,BA,British Airways,International Short-Haul,A320,83,14,85%
S25,40,2025-10-06,T2,BA,British Airways,International Short-Haul,E-Jet,61,12,86%
S25,40,2025-10-06,T1,LH,Lufthansa,International Short-Haul,A320,49,8,85%
S25,40,2025-10-06,T1,AF,Air France,International Short-Haul,A320,46,8,85%
S25,40,2025-10-06,T1,KL,KLM,International Short-Haul,A320,44,8,82%
S25,40,2025-10-06,T1,IB,Iberia,International Short-Haul,A320,28,5,86%
S25,40,2025-10-06,T1,VY,Vueling,International Short-Haul,A320,27,5,83%
S25,40,2025-10-06,T1,OS,Austrian,International Short-Haul,A320,15,3,84%
S25,40,2025-10-06,T1,SK,SAS,International Short-Haul,A320,15,3,83%
S25,40,2025-10-06,T1,AY,Finnair,International Short-Haul,A320,12,2,86%
S25,40,2025-10-06,T1,TK,Turkish Airlines,International Long-Haul,A320,21,4,85%
S25,40,2025-10-06,T1,U2,easyJet,International Short-Haul,A320,62,11,83%
S25,40,2025-10-06,T1,W6,Wizz Air,International Short-Haul,A320,52,10,84%
S25,40,2025-10-06,T2,AA,American Airlines,Transatlantic CBP,B787,35,6,90%
S25,40,2025-10-06,T2,UA,United Airlines,Transatlantic CBP,B787,17,3,90%
S25,40,2025-10-06,T2,DL,Delta Air Lines,Transatlantic CBP,A330,8,1,89%
S25,40,2025-10-06,T2,AC,Air Canada,Transatlantic CBP,B787,8,1,90%
S25,40,2025-10-06,T2,EK,Emirates,International Long-Haul,B777,15,3,84%
S25,40,2025-10-06,T2,EY,Etihad,International Long-Haul,A330,8,2,85%
S25,40,2025-10-06,T1,5X,UPS,Cargo,B767,7,1,nan%
S25,40,2025-10-06,T1,FX,FedEx,Cargo,A320,5,1,nan%
S25,41,2025-10-13,T1,FR,Ryanair,International Short-Haul,B737,1047,178,83%
S25,41,2025-10-13,T1,FR,Ryanair,International Short-Haul,A320,77,14,86%
S25,41,2025-10-13,T1,FR,Ryanair,Domestic,B737,56,9,73%
S25,41,2025-10-13,T2,EI,Aer Lingus,International Short-Haul,A320,365,62,84%
S25,41,2025-10-13,T2,EI,Aer Lingus,Transatlantic CBP,A330,134,25,90%
S25,41,2025-10-13,T2,EI,Aer Lingus,Transatlantic CBP,B787,64,12,90%
S25,41,2025-10-13,T2,EI,Aer Lingus,International Long-Haul,A330,14,2,87%
S25,41,2025-10-13,T2,RE,Aer Lingus Regional,Domestic,ATR72,126,21,72%
S25,41,2025-10-13,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,84,15,82%
S25,41,2025-10-13,T2,BA,British Airways,International Short-Haul,A320,87,15,82%
S25,41,2025-10-13,T2,BA,British Airways,International Short-Haul,E-Jet,59,11,85%
S25,41,2025-10-13,T1,LH,Lufthansa,International Short-Haul,A320,48,9,84%
S25,41,2025-10-13,T1,AF,Air France,International Short-Haul,A320,48,8,84%
S25,41,2025-10-13,T1,KL,KLM,International Short-Haul,A320,44,8,86%
S25,41,2025-10-13,T1,IB,Iberia,International Short-Haul,A320,29,5,82%
S25,41,2025-10-13,T1,VY,Vueling,International Short-Haul,A320,27,5,83%
S25,41,2025-10-13,T1,OS,Austrian,International Short-Haul,A320,16,3,83%
S25,41,2025-10-13,T1,SK,SAS,International Short-Haul,A320,16,3,83%
S25,41,2025-10-13,T1,AY,Finnair,International Short-Haul,A320,11,2,82%
S25,41,2025-10-13,T1,TK,Turkish Airlines,International Long-Haul,A320,23,4,84%
S25,41,2025-10-13,T1,U2,easyJet,International Short-Haul,A320,63,11,83%
S25,41,2025-10-13,T1,W6,Wizz Air,International Short-Haul,A320,54,10,82%
S25,41,2025-10-13,T2,AA,American Airlines,Transatlantic CBP,B787,33,6,89%
S25,41,2025-10-13,T2,UA,United Airlines,Transatlantic CBP,B787,16,3,90%
S25,41,2025-10-13,T2,DL,Delta Air Lines,Transatlantic CBP,A330,8,1,91%
S25,41,2025-10-13,T2,AC,Air Canada,Transatlantic CBP,B787,9,2,89%
S25,41,2025-10-13,T2,EK,Emirates,International Long-Haul,B777,15,3,85%
S25,41,2025-10-13,T2,EY,Etihad,International Long-Haul,A330,7,1,84%
S25,41,2025-10-13,T1,5X,UPS,Cargo,B767,6,1,nan%
S25,41,2025-10-13,T1,FX,FedEx,Cargo,A320,4,1,nan%
S25,42,2025-10-20,T1,FR,Ryanair,International Short-Haul,B737,1182,199,83%
S25,42,2025-10-20,T1,FR,Ryanair,International Short-Haul,A320,88,16,84%
S25,42,2025-10-20,T1,FR,Ryanair,Domestic,B737,65,11,72%
S25,42,2025-10-20,T2,EI,Aer Lingus,International Short-Haul,A320,387,68,84%
S25,42,2025-10-20,T2,EI,Aer Lingus,Transatlantic CBP,A330,147,25,91%
S25,42,2025-10-20,T2,EI,Aer Lingus,Transatlantic CBP,B787,69,12,90%
S25,42,2025-10-20,T2,EI,Aer Lingus,International Long-Haul,A330,17,3,87%
S25,42,2025-10-20,T2,RE,Aer Lingus Regional,Domestic,ATR72,139,23,71%
S25,42,2025-10-20,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,93,16,83%
S25,42,2025-10-20,T2,BA,British Airways,International Short-Haul,A320,97,16,85%
S25,42,2025-10-20,T2,BA,British Airways,International Short-Haul,E-Jet,67,12,85%
S25,42,2025-10-20,T1,LH,Lufthansa,International Short-Haul,A320,54,9,85%
S25,42,2025-10-20,T1,AF,Air France,International Short-Haul,A320,52,9,83%
S25,42,2025-10-20,T1,KL,KLM,International Short-Haul,A320,52,9,85%
S25,42,2025-10-20,T1,IB,Iberia,International Short-Haul,A320,31,5,85%
S25,42,2025-10-20,T1,VY,Vueling,International Short-Haul,A320,29,5,84%
S25,42,2025-10-20,T1,OS,Austrian,International Short-Haul,A320,17,3,83%
S25,42,2025-10-20,T1,SK,SAS,International Short-Haul,A320,17,3,86%
S25,42,2025-10-20,T1,AY,Finnair,International Short-Haul,A320,13,2,85%
S25,42,2025-10-20,T1,TK,Turkish Airlines,International Long-Haul,A320,25,4,86%
S25,42,2025-10-20,T1,U2,easyJet,International Short-Haul,A320,67,12,83%
S25,42,2025-10-20,T1,W6,Wizz Air,International Short-Haul,A320,58,11,86%
S25,42,2025-10-20,T2,AA,American Airlines,Transatlantic CBP,B787,38,7,88%
S25,42,2025-10-20,T2,UA,United Airlines,Transatlantic CBP,B787,19,3,92%
S25,42,2025-10-20,T2,DL,Delta Air Lines,Transatlantic CBP,A330,9,2,91%
S25,42,2025-10-20,T2,AC,Air Canada,Transatlantic CBP,B787,9,2,89%
S25,42,2025-10-20,T2,EK,Emirates,International Long-Haul,B777,17,3,88%
S25,42,2025-10-20,T2,EY,Etihad,International Long-Haul,A330,8,1,86%
S25,42,2025-10-20,T1,5X,UPS,Cargo,B767,7,1,nan%
S25,42,2025-10-20,T1,FX,FedEx,Cargo,A320,5,1,nan%
W25,43,2025-10-27,T1,FR,Ryanair,International Short-Haul,B737,1123,203,84%
W25,43,2025-10-27,T1,FR,Ryanair,International Short-Haul,A320,84,15,84%
W25,43,2025-10-27,T1,FR,Ryanair,Domestic,B737,60,10,71%
W25,43,2025-10-27,T2,EI,Aer Lingus,International Short-Haul,A320,406,77,83%
W25,43,2025-10-27,T2,EI,Aer Lingus,Transatlantic CBP,A330,141,27,90%
W25,43,2025-10-27,T2,EI,Aer Lingus,Transatlantic CBP,B787,67,11,90%
W25,43,2025-10-27,T2,EI,Aer Lingus,International Long-Haul,A330,16,3,84%
W25,43,2025-10-27,T2,RE,Aer Lingus Regional,Domestic,ATR72,134,25,74%
W25,43,2025-10-27,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,93,17,82%
W25,43,2025-10-27,T2,BA,British Airways,International Short-Haul,A320,95,18,83%
W25,43,2025-10-27,T2,BA,British Airways,International Short-Haul,E-Jet,68,12,82%
W25,43,2025-10-27,T1,LH,Lufthansa,International Short-Haul,A320,51,9,83%
W25,43,2025-10-27,T1,AF,Air France,International Short-Haul,A320,49,9,84%
W25,43,2025-10-27,T1,KL,KLM,International Short-Haul,A320,48,8,85%
W25,43,2025-10-27,T1,IB,Iberia,International Short-Haul,A320,30,5,86%
W25,43,2025-10-27,T1,VY,Vueling,International Short-Haul,A320,29,5,84%
W25,43,2025-10-27,T1,OS,Austrian,International Short-Haul,A320,16,3,83%
W25,43,2025-10-27,T1,SK,SAS,International Short-Haul,A320,16,3,85%
W25,43,2025-10-27,T1,AY,Finnair,International Short-Haul,A320,12,2,86%
W25,43,2025-10-27,T1,TK,Turkish Airlines,International Long-Haul,A320,23,4,87%
W25,43,2025-10-27,T1,U2,easyJet,International Short-Haul,A320,68,12,85%
W25,43,2025-10-27,T1,W6,Wizz Air,International Short-Haul,A320,56,11,84%
W25,43,2025-10-27,T2,AA,American Airlines,Transatlantic CBP,B787,36,7,91%
W25,43,2025-10-27,T2,UA,United Airlines,Transatlantic CBP,B787,18,3,90%
W25,43,2025-10-27,T2,DL,Delta Air Lines,Transatlantic CBP,A330,9,2,91%
W25,43,2025-10-27,T2,AC,Air Canada,Transatlantic CBP,B787,9,2,91%
W25,43,2025-10-27,T2,EK,Emirates,International Long-Haul,B777,16,3,88%
W25,43,2025-10-27,T2,EY,Etihad,International Long-Haul,A330,8,1,85%
W25,43,2025-10-27,T1,5X,UPS,Cargo,B767,7,1,nan%
W25,43,2025-10-27,T1,FX,FedEx,Cargo,A320,5,1,nan%
W25,44,2025-11-03,T1,FR,Ryanair,International Short-Haul,B737,889,149,81%
W25,44,2025-11-03,T1,FR,Ryanair,International Short-Haul,A320,60,11,83%
W25,44,2025-11-03,T1,FR,Ryanair,Domestic,B737,44,8,71%
W25,44,2025-11-03,T2,EI,Aer Lingus,International Short-Haul,A320,274,46,82%
W25,44,2025-11-03,T2,EI,Aer Lingus,Transatlantic CBP,A330,102,19,89%
W25,44,2025-11-03,T2,EI,Aer Lingus,Transatlantic CBP,B787,51,9,87%
W25,44,2025-11-03,T2,EI,Aer Lingus,International Long-Haul,A330,12,2,84%
W25,44,2025-11-03,T2,RE,Aer Lingus Regional,Domestic,ATR72,99,18,72%
W25,44,2025-11-03,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,66,12,84%
W25,44,2025-11-03,T2,BA,British Airways,International Short-Haul,A320,66,12,81%
W25,44,2025-11-03,T2,BA,British Airways,International Short-Haul,E-Jet,49,8,84%
W25,44,2025-11-03,T1,LH,Lufthansa,International Short-Haul,A320,40,7,83%
