Season_Code,Week_In_Year,Week_Start,Gate_ID,Terminal,Pier,Weekly_Movements,Avg_Daily_Occupancy_Hrs,Headroom_Hrs,Primary_Traffic
W25,47,2025-11-24,514,T2,Pier E,29,7.4,9.6,International Long-Haul
W25,47,2025-11-24,515,T2,Pier E,31,8,9,International Long-Haul
W25,47,2025-11-24,601,T1,Remote North,28,2.2,14.8,International Short-Haul
W25,47,2025-11-24,602,T1,Remote North,25,2,15,International Short-Haul
W25,47,2025-11-24,603,T1,Remote North,27,2.1,14.9,International Short-Haul
W25,47,2025-11-24,604,T1,Remote North,28,2.2,14.8,International Short-Haul
W25,47,2025-11-24,605,T1,Remote North,27,2.1,14.9,International Short-Haul
W25,47,2025-11-24,606,T1,Remote North,24,1.9,15.1,International Short-Haul
W25,47,2025-11-24,607,T1,Remote North,27,2.1,14.9,International Short-Haul
W25,47,2025-11-24,608,T1,Remote North,25,2,15,International Short-Haul
W25,47,2025-11-24,609,T1,Remote North,27,2.1,14.9,International Short-Haul
W25,47,2025-11-24,610,T1,Remote North,27,2.1,14.9,International Short-Haul
W25,47,2025-11-24,611,T1,Remote North,24,1.9,15.1,International Short-Haul
W25,47,2025-11-24,612,T1,Remote North,28,2.2,14.8,International Short-Haul
W25,47,2025-11-24,613,T1,Remote North,27,2.1,14.9,International Short-Haul
W25,47,2025-11-24,614,T1,Remote North,27,2.1,14.9,International Short-Haul
W25,47,2025-11-24,615,T1,Remote North,28,2.2,14.8,International Short-Haul
W25,47,2025-11-24,616,T1,Remote North,25,2,15,International Short-Haul
W25,47,2025-11-24,617,T1,Remote North,25,2,15,International Short-Haul
W25,47,2025-11-24,618,T1,Remote North,28,2.2,14.8,International Short-Haul
W25,47,2025-11-24,619,T1,Remote North,25,2,15,International Short-Haul
W25,47,2025-11-24,620,T1,Remote North,28,2.2,14.8,International Short-Haul
W25,47,2025-11-24,621,T1,Remote North,25,2,15,International Short-Haul
W25,47,2025-11-24,701,T1,Remote South,4,1.2,15.8,Cargo
W25,47,2025-11-24,702,T1,Remote South,5,1.3,15.7,Cargo
W25,47,2025-11-24,703,T1,Remote South,5,1.3,15.7,Cargo
W25,47,2025-11-24,704,T1,Remote South,5,1.4,15.6,Cargo
W25,47,2025-11-24,705,T1,Remote South,5,1.4,15.6,Cargo
W25,47,2025-11-24,706,T1,Remote South,5,1.4,15.6,Cargo
W25,47,2025-11-24,707,T1,Remote South,5,1.4,15.6,Cargo
W25,47,2025-11-24,708,T1,Remote South,5,1.3,15.7,Cargo
W25,47,2025-11-24,709,T1,Remote South,5,1.4,15.6,Cargo
W25,47,2025-11-24,710,T1,Remote South,5,1.4,15.6,Cargo
W25,47,2025-11-24,711,T1,Remote South,5,1.4,15.6,Cargo
W25,47,2025-11-24,712,T1,Remote South,5,1.4,15.6,Cargo
W25,48,2025-12-01,101,T1,Pier 1,88,6.3,10.7,International Short-Haul
W25,48,2025-12-01,102,T1,Pier 1,87,6.2,10.8,International Short-Haul
W25,48,2025-12-01,103,T1,Pier 1,90,6.4,10.6,International Short-Haul
W25,48,2025-12-01,104,T1,Pier 1,84,6,11,International Short-Haul
W25,48,2025-12-01,105,T1,Pier 1,83,5.9,11.1,International Short-Haul
W25,48,2025-12-01,106,T1,Pier 1,90,6.4,10.6,International Short-Haul
W25,48,2025-12-01,107,T1,Pier 1,84,6,11,International Short-Haul
W25,48,2025-12-01,108,T1,Pier 1,81,5.8,11.2,International Short-Haul
W25,48,2025-12-01,109,T1,Pier 1,80,5.7,11.3,International Short-Haul
W25,48,2025-12-01,110,T1,Pier 1,88,6.3,10.7,International Short-Haul
W25,48,2025-12-01,111,T1,Pier 1,85,6.1,10.9,International Short-Haul
W25,48,2025-12-01,112,T1,Pier 1,91,6.5,10.5,International Short-Haul
W25,48,2025-12-01,113,T1,Pier 1,85,6.1,10.9,International Short-Haul
W25,48,2025-12-01,114,T1,Pier 1,87,6.2,10.8,International Short-Haul
W25,48,2025-12-01,115,T1,Pier 1,85,6.1,10.9,International Short-Haul
W25,48,2025-12-01,116,T1,Pier 1,90,6.4,10.6,International Short-Haul
W25,48,2025-12-01,117,T1,Pier 1,85,6.1,10.9,International Short-Haul
W25,48,2025-12-01,118,T1,Pier 1,94,6.7,10.3,International Short-Haul
W25,48,2025-12-01,119,T1,Pier 1,94,6.7,10.3,International Short-Haul
W25,48,2025-12-01,201,T1,Pier 2,71,5.6,11.4,International Short-Haul
W25,48,2025-12-01,202,T1,Pier 2,73,5.7,11.3,International Short-Haul
W25,48,2025-12-01,203,T1,Pier 2,67,5.3,11.7,International Short-Haul
W25,48,2025-12-01,204,T1,Pier 2,67,5.3,11.7,International Short-Haul
W25,48,2025-12-01,205,T1,Pier 2,70,5.5,11.5,International Short-Haul
W25,48,2025-12-01,206,T1,Pier 2,70,5.5,11.5,International Short-Haul
W25,48,2025-12-01,207,T1,Pier 2,71,5.6,11.4,International Short-Haul
W25,48,2025-12-01,208,T1,Pier 2,70,5.5,11.5,International Short-Haul
W25,48,2025-12-01,209,T1,Pier 2,73,5.7,11.3,International Short-Haul
W25,48,2025-12-01,210,T1,Pier 2,66,5.2,11.8,International Short-Haul
W25,48,2025-12-01,211,T1,Pier 2,71,5.6,11.4,International Short-Haul
W25,48,2025-12-01,212,T1,Pier 2,70,5.5,11.5,International Short-Haul
W25,48,2025-12-01,213,T1,Pier 2,70,5.5,11.5,International Short-Haul
W25,48,2025-12-01,214,T1,Pier 2,66,5.2,11.8,International Short-Haul
W25,48,2025-12-01,301,T1,Pier 3,58,5,12,International Short-Haul
W25,48,2025-12-01,302,T1,Pier 3,60,5.1,11.9,International Short-Haul
W25,48,2025-12-01,303,T1,Pier 3,54,4.6,12.4,International Short-Haul
W25,48,2025-12-01,304,T1,Pier 3,57,4.9,12.1,International Short-Haul
W25,48,2025-12-01,305,T1,Pier 3,55,4.7,12.3,International Short-Haul
W25,48,2025-12-01,306,T1,Pier 3,61,5.2,11.8,International Short-Haul
W25,48,2025-12-01,307,T1,Pier 3,56,4.8,12.2,International Short-Haul
W25,48,2025-12-01,308,T1,Pier 3,54,4.6,12.4,International Short-Haul
W25,48,2025-12-01,309,T1,Pier 3,55,4.7,12.3,International Short-Haul
W25,48,2025-12-01,310,T1,Pier 3,57,4.9,12.1,International Short-Haul
W25,48,2025-12-01,311,T1,Pier 3,52,4.5,12.5,International Short-Haul
W25,48,2025-12-01,312,T1,Pier 3,57,4.9,12.1,International Short-Haul
W25,48,2025-12-01,313,T1,Pier 3,60,5.1,11.9,International Short-Haul
W25,48,2025-12-01,314,T1,Pier 3,60,5.1,11.9,International Short-Haul
W25,48,2025-12-01,315,T2,Pier 3,52,4.5,12.5,Transatlantic CBP
W25,48,2025-12-01,316,T2,Pier 3,61,5.2,11.8,Transatlantic CBP
W25,48,2025-12-01,317,T2,Pier 3,57,4.9,12.1,Transatlantic CBP
W25,48,2025-12-01,318,T2,Pier 3,52,4.5,12.5,Transatlantic CBP
W25,48,2025-12-01,319,T2,Pier 3,51,4.4,12.6,Transatlantic CBP
W25,48,2025-12-01,320,T2,Pier 3,52,4.5,12.5,Transatlantic CBP
W25,48,2025-12-01,321,T2,Pier 3,58,5,12,Transatlantic CBP
W25,48,2025-12-01,322,T2,Pier 3,51,4.4,12.6,Transatlantic CBP
W25,48,2025-12-01,323,T2,Pier 3,54,4.6,12.4,Transatlantic CBP
W25,48,2025-12-01,401,T2,Pier 4,47,8,9,Transatlantic CBP
W25,48,2025-12-01,402,T2,Pier 4,46,7.8,9.2,Transatlantic CBP
W25,48,2025-12-01,403,T2,Pier 4,47,8.1,8.9,Transatlantic CBP
W25,48,2025-12-01,404,T2,Pier 4,47,8,9,Transatlantic CBP
W25,48,2025-12-01,405,T2,Pier 4,42,7.2,9.8,Transatlantic CBP
W25,48,2025-12-01,406,T2,Pier 4,48,8.2,8.8,Transatlantic CBP
W25,48,2025-12-01,407,T2,Pier 4,43,7.4,9.6,Transatlantic CBP
W25,48,2025-12-01,408,T2,Pier 4,46,7.8,9.2,Transatlantic CBP
W25,48,2025-12-01,409,T2,Pier 4,46,7.9,9.1,Transatlantic CBP
W25,48,2025-12-01,410,T2,Pier 4,43,7.3,9.7,Transatlantic CBP
W25,48,2025-12-01,411,T2,Pier 4,48,8.3,8.7,Transatlantic CBP
W25,48,2025-12-01,412,T2,Pier 4,45,7.7,9.3,Transatlantic CBP
W25,48,2025-12-01,413,T2,Pier 4,42,7.2,9.8,Transatlantic CBP
W25,48,2025-12-01,414,T2,Pier 4,48,8.3,8.7,Transatlantic CBP
W25,48,2025-12-01,415,T2,Pier 4,46,7.8,9.2,Transatlantic CBP
W25,48,2025-12-01,416,T2,Pier 4,47,8,9,Transatlantic CBP
W25,48,2025-12-01,417,T2,Pier 4,46,7.8,9.2,Transatlantic CBP
W25,48,2025-12-01,418,T2,Pier 4,47,8.1,8.9,Transatlantic CBP
W25,48,2025-12-01,419,T2,Pier 4,42,7.2,9.8,Transatlantic CBP
W25,48,2025-12-01,420,T2,Pier 4,43,7.4,9.6,Transatlantic CBP
W25,48,2025-12-01,421,T2,Pier 4,45,7.7,9.3,Transatlantic CBP
W25,48,2025-12-01,422,T2,Pier 4,42,7.2,9.8,Transatlantic CBP
W25,48,2025-12-01,423,T2,Pier 4,47,8,9,Transatlantic CBP
W25,48,2025-12-01,424,T2,Pier 4,44,7.6,9.4,Transatlantic CBP
W25,48,2025-12-01,425,T2,Pier 4,43,7.4,9.6,Transatlantic CBP
W25,48,2025-12-01,426,T2,Pier 4,41,7.1,9.9,Transatlantic CBP
W25,48,2025-12-01,501,T2,Pier E,32,8.3,8.7,International Long-Haul
W25,48,2025-12-01,502,T2,Pier E,33,8.4,8.6,International Long-Haul
W25,48,2025-12-01,503,T2,Pier E,30,7.8,9.2,International Long-Haul
W25,48,2025-12-01,504,T2,Pier E,32,8.1,8.9,International Long-Haul
W25,48,2025-12-01,505,T2,Pier E,30,7.6,9.4,International Long-Haul
W25,48,2025-12-01,506,T2,Pier E,32,8.1,8.9,International Long-Haul
W25,48,2025-12-01,507,T2,Pier E,29,7.4,9.6,International Long-Haul
W25,48,2025-12-01,508,T2,Pier E,31,8,9,International Long-Haul
W25,48,2025-12-01,509,T2,Pier E,32,8.2,8.8,International Long-Haul
W25,48,2025-12-01,510,T2,Pier E,33,8.5,8.5,International Long-Haul
W25,48,2025-12-01,511,T2,Pier E,30,7.8,9.2,International Long-Haul
W25,48,2025-12-01,512,T2,Pier E,32,8.3,8.7,International Long-Haul
W25,48,2025-12-01,513,T2,Pier E,32,8.1,8.9,International Long-Haul
W25,48,2025-12-01,514,T2,Pier E,33,8.5,8.5,International Long-Haul
W25,48,2025-12-01,515,T2,Pier E,31,7.9,9.1,International Long-Haul
W25,48,2025-12-01,601,T1,Remote North,27,2.1,14.9,International Short-Haul
W25,48,2025-12-01,602,T1,Remote North,29,2.3,14.7,International Short-Haul
W25,48,2025-12-01,603,T1,Remote North,25,2,15,International Short-Haul
W25,48,2025-12-01,604,T1,Remote North,27,2.1,14.9,International Short-Haul
W25,48,2025-12-01,605,T1,Remote North,25,2,15,International Short-Haul
W25,48,2025-12-01,606,T1,Remote North,29,2.3,14.7,International Short-Haul
W25,48,2025-12-01,607,T1,Remote North,25,2,15,International Short-Haul
W25,48,2025-12-01,608,T1,Remote North,29,2.3,14.7,International Short-Haul
W25,48,2025-12-01,609,T1,Remote North,28,2.2,14.8,International Short-Haul
W25,48,2025-12-01,610,T1,Remote North,25,2,15,International Short-Haul
W25,48,2025-12-01,611,T1,Remote North,27,2.1,14.9,International Short-Haul
W25,48,2025-12-01,612,T1,Remote North,27,2.1,14.9,International Short-Haul
W25,48,2025-12-01,613,T1,Remote North,28,2.2,14.8,International Short-Haul
W25,48,2025-12-01,614,T1,Remote North,28,2.2,14.8,International Short-Haul
W25,48,2025-12-01,615,T1,Remote North,28,2.2,14.8,International Short-Haul
W25,48,2025-12-01,616,T1,Remote North,25,2,15,International Short-Haul
W25,48,2025-12-01,617,T1,Remote North,28,2.2,14.8,International Short-Haul
W25,48,2025-12-01,618,T1,Remote North,29,2.3,14.7,International Short-Haul
W25,48,2025-12-01,619,T1,Remote North,29,2.3,14.7,International Short-Haul
W25,48,2025-12-01,620,T1,Remote North,29,2.3,14.7,International Short-Haul
W25,48,2025-12-01,621,T1,Remote North,27,2.1,14.9,International Short-Haul
W25,48,2025-12-01,701,T1,Remote South,5,1.5,15.5,Cargo
W25,48,2025-12-01,702,T1,Remote South,5,1.4,15.6,Cargo
W25,48,2025-12-01,703,T1,Remote South,5,1.3,15.7,Cargo
W25,48,2025-12-01,704,T1,Remote South,5,1.5,15.5,Cargo
W25,48,2025-12-01,705,T1,Remote South,5,1.5,15.5,Cargo
W25,48,2025-12-01,706,T1,Remote South,5,1.4,15.6,Cargo
W25,48,2025-12-01,707,T1,Remote South,5,1.3,15.7,Cargo
W25,48,2025-12-01,708,T1,Remote South,5,1.3,15.7,Cargo
W25,48,2025-12-01,709,T1,Remote South,5,1.4,15.6,Cargo
W25,48,2025-12-01,710,T1,Remote South,5,1.5,15.5,Cargo
W25,48,2025-12-01,711,T1,Remote South,5,1.3,15.7,Cargo
W25,48,2025-12-01,712,T1,Remote South,5,1.5,15.5,Cargo
W25,49,2025-12-08,101,T1,Pier 1,90,6.4,10.6,International Short-Haul
W25,49,2025-12-08,102,T1,Pier 1,98,7,10,International Short-Haul
W25,49,2025-12-08,103,T1,Pier 1,99,7.1,9.9,International Short-Haul
W25,49,2025-12-08,104,T1,Pier 1,92,6.6,10.4,International Short-Haul
W25,49,2025-12-08,105,T1,Pier 1,91,6.5,10.5,International Short-Haul
W25,49,2025-12-08,106,T1,Pier 1,98,7,10,International Short-Haul
W25,49,2025-12-08,107,T1,Pier 1,94,6.7,10.3,International Short-Haul
W25,49,2025-12-08,108,T1,Pier 1,95,6.8,10.2,International Short-Haul
W25,49,2025-12-08,109,T1,Pier 1,95,6.8,10.2,International Short-Haul
W25,49,2025-12-08,110,T1,Pier 1,88,6.3,10.7,International Short-Haul
W25,49,2025-12-08,111,T1,Pier 1,98,7,10,International Short-Haul
W25,49,2025-12-08,112,T1,Pier 1,88,6.3,10.7,International Short-Haul
W25,49,2025-12-08,113,T1,Pier 1,99,7.1,9.9,International Short-Haul
W25,49,2025-12-08,114,T1,Pier 1,90,6.4,10.6,International Short-Haul
W25,49,2025-12-08,115,T1,Pier 1,97,6.9,10.1,International Short-Haul
W25,49,2025-12-08,116,T1,Pier 1,90,6.4,10.6,International Short-Haul
W25,49,2025-12-08,117,T1,Pier 1,90,6.4,10.6,International Short-Haul
W25,49,2025-12-08,118,T1,Pier 1,90,6.4,10.6,International Short-Haul
W25,49,2025-12-08,119,T1,Pier 1,97,6.9,10.1,International Short-Haul
W25,49,2025-12-08,201,T1,Pier 2,73,5.7,11.3,International Short-Haul
W25,49,2025-12-08,202,T1,Pier 2,76,6,11,International Short-Haul
W25,49,2025-12-08,203,T1,Pier 2,70,5.5,11.5,International Short-Haul
W25,49,2025-12-08,204,T1,Pier 2,74,5.8,11.2,International Short-Haul
W25,49,2025-12-08,205,T1,Pier 2,75,5.9,11.1,International Short-Haul
W25,49,2025-12-08,206,T1,Pier 2,67,5.3,11.7,International Short-Haul
W25,49,2025-12-08,207,T1,Pier 2,70,5.5,11.5,International Short-Haul
W25,49,2025-12-08,208,T1,Pier 2,71,5.6,11.4,International Short-Haul
W25,49,2025-12-08,209,T1,Pier 2,70,5.5,11.5,International Short-Haul
W25,49,2025-12-08,210,T1,Pier 2,70,5.5,11.5,International Short-Haul
W25,49,2025-12-08,211,T1,Pier 2,74,5.8,11.2,International Short-Haul
W25,49,2025-12-08,212,T1,Pier 2,69,5.4,11.6,International Short-Haul
W25,49,2025-12-08,213,T1,Pier 2,74,5.8,11.2,International Short-Haul
W25,49,2025-12-08,214,T1,Pier 2,76,6,11,International Short-Haul
W25,49,2025-12-08,301,T1,Pier 3,60,5.1,11.9,International Short-Haul
W25,49,2025-12-08,302,T1,Pier 3,61,5.2,11.8,International Short-Haul
W25,49,2025-12-08,303,T1,Pier 3,55,4.7,12.3,International Short-Haul
W25,49,2025-12-08,304,T1,Pier 3,63,5.4,11.6,International Short-Haul
W25,49,2025-12-08,305,T1,Pier 3,57,4.9,12.1,International Short-Haul
W25,49,2025-12-08,306,T1,Pier 3,61,5.2,11.8,International Short-Haul
W25,49,2025-12-08,307,T1,Pier 3,64,5.5,11.5,International Short-Haul
W25,49,2025-12-08,308,T1,Pier 3,61,5.2,11.8,International Short-Haul
W25,49,2025-12-08,309,T1,Pier 3,62,5.3,11.7,International Short-Haul
W25,49,2025-12-08,310,T1,Pier 3,58,5,12,International Short-Haul
W25,49,2025-12-08,311,T1,Pier 3,55,4.7,12.3,International Short-Haul
W25,49,2025-12-08,312,T1,Pier 3,62,5.3,11.7,International Short-Haul
W25,49,2025-12-08,313,T1,Pier 3,55,4.7,12.3,International Short-Haul
W25,49,2025-12-08,314,T1,Pier 3,61,5.2,11.8,International Short-Haul
W25,49,2025-12-08,315,T2,Pier 3,55,4.7,12.3,Transatlantic CBP
W25,49,2025-12-08,316,T2,Pier 3,63,5.4,11.6,Transatlantic CBP
W25,49,2025-12-08,317,T2,Pier 3,56,4.8,12.2,Transatlantic CBP
W25,49,2025-12-08,318,T2,Pier 3,60,5.1,11.9,Transatlantic CBP
W25,49,2025-12-08,319,T2,Pier 3,61,5.2,11.8,Transatlantic CBP
W25,49,2025-12-08,320,T2,Pier 3,60,5.1,11.9,Transatlantic CBP
W25,49,2025-12-08,321,T2,Pier 3,58,5,12,Transatlantic CBP
W25,49,2025-12-08,322,T2,Pier 3,60,5.1,11.9,Transatlantic CBP
W25,49,2025-12-08,323,T2,Pier 3,57,4.9,12.1,Transatlantic CBP
W25,49,2025-12-08,401,T2,Pier 4,47,8.1,8.9,Transatlantic CBP
W25,49,2025-12-08,402,T2,Pier 4,47,8,9,Transatlantic CBP
W25,49,2025-12-08,403,T2,Pier 4,48,8.3,8.7,Transatlantic CBP
W25,49,2025-12-08,404,T2,Pier 4,46,7.9,9.1,Transatlantic CBP
W25,49,2025-12-08,405,T2,Pier 4,52,8.9,8.1,Transatlantic CBP
W25,49,2025-12-08,406,T2,Pier 4,48,8.2,8.8,Transatlantic CBP
W25,49,2025-12-08,407,T2,Pier 4,46,7.8,9.2,Transatlantic CBP
W25,49,2025-12-08,408,T2,Pier 4,48,8.2,8.8,Transatlantic CBP
W25,49,2025-12-08,409,T2,Pier 4,51,8.7,8.3,Transatlantic CBP
W25,49,2025-12-08,410,T2,Pier 4,44,7.6,9.4,Transatlantic CBP
W25,49,2025-12-08,411,T2,Pier 4,49,8.4,8.6,Transatlantic CBP
W25,49,2025-12-08,412,T2,Pier 4,48,8.3,8.7,Transatlantic CBP
W25,49,2025-12-08,413,T2,Pier 4,46,7.8,9.2,Transatlantic CBP
W25,49,2025-12-08,414,T2,Pier 4,50,8.6,8.4,Transatlantic CBP
W25,49,2025-12-08,415,T2,Pier 4,47,8,9,Transatlantic CBP
W25,49,2025-12-08,416,T2,Pier 4,46,7.9,9.1,Transatlantic CBP
W25,49,2025-12-08,417,T2,Pier 4,50,8.6,8.4,Transatlantic CBP
W25,49,2025-12-08,418,T2,Pier 4,49,8.4,8.6,Transatlantic CBP
W25,49,2025-12-08,419,T2,Pier 4,51,8.7,8.3,Transatlantic CBP
W25,49,2025-12-08,420,T2,Pier 4,49,8.4,8.6,Transatlantic CBP
W25,49,2025-12-08,421,T2,Pier 4,50,8.5,8.5,Transatlantic CBP
W25,49,2025-12-08,422,T2,Pier 4,51,8.7,8.3,Transatlantic CBP
W25,49,2025-12-08,423,T2,Pier 4,44,7.6,9.4,Transatlantic CBP
W25,49,2025-12-08,424,T2,Pier 4,50,8.6,8.4,Transatlantic CBP
W25,49,2025-12-08,425,T2,Pier 4,49,8.4,8.6,Transatlantic CBP
W25,49,2025-12-08,426,T2,Pier 4,44,7.6,9.4,Transatlantic CBP
W25,49,2025-12-08,501,T2,Pier E,33,8.5,8.5,International Long-Haul
W25,49,2025-12-08,502,T2,Pier E,31,7.9,9.1,International Long-Haul
W25,49,2025-12-08,503,T2,Pier E,34,8.8,8.2,International Long-Haul
W25,49,2025-12-08,504,T2,Pier E,33,8.5,8.5,International Long-Haul
W25,49,2025-12-08,505,T2,Pier E,35,9.1,7.9,International Long-Haul
W25,49,2025-12-08,506,T2,Pier E,31,8,9,International Long-Haul
W25,49,2025-12-08,507,T2,Pier E,33,8.6,8.4,International Long-Haul
W25,49,2025-12-08,508,T2,Pier E,32,8.1,8.9,International Long-Haul
W25,49,2025-12-08,509,T2,Pier E,33,8.6,8.4,International Long-Haul
W25,49,2025-12-08,510,T2,Pier E,34,8.8,8.2,International Long-Haul
W25,49,2025-12-08,511,T2,Pier E,34,8.8,8.2,International Long-Haul
W25,49,2025-12-08,512,T2,Pier E,35,8.9,8.1,International Long-Haul
W25,49,2025-12-08,513,T2,Pier E,35,9,8,International Long-Haul
W25,49,2025-12-08,514,T2,Pier E,31,7.9,9.1,International Long-Haul
W25,49,2025-12-08,515,T2,Pier E,32,8.3,8.7,International Long-Haul
W25,49,2025-12-08,601,T1,Remote North,31,2.4,14.6,International Short-Haul
W25,49,2025-12-08,602,T1,Remote North,29,2.3,14.7,International Short-Haul
W25,49,2025-12-08,603,T1,Remote North,28,2.2,14.8,International Short-Haul
W25,49,2025-12-08,604,T1,Remote North,29,2.3,14.7,International Short-Haul
W25,49,2025-12-08,605,T1,Remote North,29,2.3,14.7,International Short-Haul
W25,49,2025-12-08,606,T1,Remote North,29,2.3,14.7,International Short-Haul
W25,49,2025-12-08,607,T1,Remote North,31,2.4,14.6,International Short-Haul
W25,49,2025-12-08,608,T1,Remote North,29,2.3,14.7,International Short-Haul
W25,49,2025-12-08,609,T1,Remote North,27,2.1,14.9,International Short-Haul
W25,49,2025-12-08,610,T1,Remote North,28,2.2,14.8,International Short-Haul
W25,49,2025-12-08,611,T1,Remote North,32,2.5,14.5,International Short-Haul
W25,49,2025-12-08,612,T1,Remote North,32,2.5,14.5,International Short-Haul
W25,49,2025-12-08,613,T1,Remote North,31,2.4,14.6,International Short-Haul
W25,49,2025-12-08,614,T1,Remote North,29,2.3,14.7,International Short-Haul
W25,49,2025-12-08,615,T1,Remote North,32,2.5,14.5,International Short-Haul
W25,49,2025-12-08,616,T1,Remote North,31,2.4,14.6,International Short-Haul
W25,49,2025-12-08,617,T1,Remote North,31,2.4,14.6,International Short-Haul
W25,49,2025-12-08,618,T1,Remote North,31,2.4,14.6,International Short-Haul
W25,49,2025-12-08,619,T1,Remote North,29,2.3,14.7,International Short-Haul
W25,49,2025-12-08,620,T1,Remote North,29,2.3,14.7,International Short-Haul
W25,49,2025-12-08,621,T1,Remote North,28,2.2,14.8,International Short-Haul
W25,49,2025-12-08,701,T1,Remote South,5,1.4,15.6,Cargo
W25,49,2025-12-08,702,T1,Remote South,6,1.6,15.4,Cargo
W25,49,2025-12-08,703,T1,Remote South,6,1.6,15.4,Cargo
W25,49,2025-12-08,704,T1,Remote South,5,1.5,15.5,Cargo
W25,49,2025-12-08,705,T1,Remote South,5,1.5,15.5,Cargo
W25,49,2025-12-08,706,T1,Remote South,5,1.4,15.6,Cargo
W25,49,2025-12-08,707,T1,Remote South,5,1.4,15.6,Cargo
W25,49,2025-12-08,708,T1,Remote South,5,1.5,15.5,Cargo
W25,49,2025-12-08,709,T1,Remote South,5,1.5,15.5,Cargo
W25,49,2025-12-08,710,T1,Remote South,5,1.5,15.5,Cargo
W25,49,2025-12-08,711,T1,Remote South,5,1.4,15.6,Cargo
W25,49,2025-12-08,712,T1,Remote South,6,1.6,15.4,Cargo
W25,50,2025-12-15,101,T1,Pier 1,126,9,8,International Short-Haul
W25,50,2025-12-15,102,T1,Pier 1,136,9.7,7.3,International Short-Haul
W25,50,2025-12-15,103,T1,Pier 1,130,9.3,7.7,International Short-Haul
W25,50,2025-12-15,104,T1,Pier 1,122,8.7,8.3,International Short-Haul
W25,50,2025-12-15,105,T1,Pier 1,134,9.6,7.4,International Short-Haul
W25,50,2025-12-15,106,T1,Pier 1,133,9.5,7.5,International Short-Haul
W25,50,2025-12-15,107,T1,Pier 1,129,9.2,7.8,International Short-Haul
W25,50,2025-12-15,108,T1,Pier 1,129,9.2,7.8,International Short-Haul
W25,50,2025-12-15,109,T1,Pier 1,120,8.6,8.4,International Short-Haul
W25,50,2025-12-15,110,T1,Pier 1,132,9.4,7.6,International Short-Haul
W25,50,2025-12-15,111,T1,Pier 1,137,9.8,7.2,International Short-Haul
W25,50,2025-12-15,112,T1,Pier 1,120,8.6,8.4,International Short-Haul
W25,50,2025-12-15,113,T1,Pier 1,125,8.9,8.1,International Short-Haul
W25,50,2025-12-15,114,T1,Pier 1,137,9.8,7.2,International Short-Haul
W25,50,2025-12-15,115,T1,Pier 1,125,8.9,8.1,International Short-Haul
W25,50,2025-12-15,116,T1,Pier 1,132,9.4,7.6,International Short-Haul
W25,50,2025-12-15,117,T1,Pier 1,130,9.3,7.7,International Short-Haul
W25,50,2025-12-15,118,T1,Pier 1,130,9.3,7.7,International Short-Haul
W25,50,2025-12-15,119,T1,Pier 1,127,9.1,7.9,International Short-Haul
W25,50,2025-12-15,201,T1,Pier 2,97,7.6,9.4,International Short-Haul
W25,50,2025-12-15,202,T1,Pier 2,93,7.3,9.7,International Short-Haul
W25,50,2025-12-15,203,T1,Pier 2,103,8.1,8.9,International Short-Haul
W25,50,2025-12-15,204,T1,Pier 2,103,8.1,8.9,International Short-Haul
W25,50,2025-12-15,205,T1,Pier 2,102,8,9,International Short-Haul
W25,50,2025-12-15,206,T1,Pier 2,102,8,9,International Short-Haul
W25,50,2025-12-15,207,T1,Pier 2,95,7.5,9.5,International Short-Haul
W25,50,2025-12-15,208,T1,Pier 2,92,7.2,9.8,International Short-Haul
W25,50,2025-12-15,209,T1,Pier 2,104,8.2,8.8,International Short-Haul
W25,50,2025-12-15,210,T1,Pier 2,99,7.8,9.2,International Short-Haul
W25,50,2025-12-15,211,T1,Pier 2,97,7.6,9.4,International Short-Haul
W25,50,2025-12-15,212,T1,Pier 2,93,7.3,9.7,International Short-Haul
W25,50,2025-12-15,213,T1,Pier 2,93,7.3,9.7,International Short-Haul
W25,50,2025-12-15,214,T1,Pier 2,97,7.6,9.4,International Short-Haul
W25,50,2025-12-15,301,T1,Pier 3,86,7.4,9.6,International Short-Haul
W25,50,2025-12-15,302,T1,Pier 3,88,7.5,9.5,International Short-Haul
W25,50,2025-12-15,303,T1,Pier 3,88,7.5,9.5,International Short-Haul
W25,50,2025-12-15,304,T1,Pier 3,88,7.5,9.5,International Short-Haul
W25,50,2025-12-15,305,T1,Pier 3,88,7.5,9.5,International Short-Haul
W25,50,2025-12-15,306,T1,Pier 3,83,7.1,9.9,International Short-Haul
W25,50,2025-12-15,307,T1,Pier 3,78,6.7,10.3,International Short-Haul
W25,50,2025-12-15,308,T1,Pier 3,86,7.4,9.6,International Short-Haul
W25,50,2025-12-15,309,T1,Pier 3,78,6.7,10.3,International Short-Haul
W25,50,2025-12-15,310,T1,Pier 3,79,6.8,10.2,International Short-Haul
W25,50,2025-12-15,311,T1,Pier 3,79,6.8,10.2,International Short-Haul
W25,50,2025-12-15,312,T1,Pier 3,83,7.1,9.9,International Short-Haul
W25,50,2025-12-15,313,T1,Pier 3,81,6.9,10.1,International Short-Haul
W25,50,2025-12-15,314,T1,Pier 3,78,6.7,10.3,International Short-Haul
W25,50,2025-12-15,315,T2,Pier 3,82,7,10,Transatlantic CBP
W25,50,2025-12-15,316,T2,Pier 3,88,7.5,9.5,Transatlantic CBP
W25,50,2025-12-15,317,T2,Pier 3,83,7.1,9.9,Transatlantic CBP
