Season_Code,Week_In_Year,Week_Start,Terminal,Airline,Airline_Name,Flight_Category,Aircraft_Family,Weekly_Movements,Peak_Day_Movements,Avg_Load_Factor_Pct
S25,33,2025-08-18,T1,OS,Austrian,International Short-Haul,A320,22,4,86%
S25,33,2025-08-18,T1,SK,SAS,International Short-Haul,A320,22,4,85%
S25,33,2025-08-18,T1,AY,Finnair,International Short-Haul,A320,17,3,87%
S25,33,2025-08-18,T1,TK,Turkish Airlines,International Long-Haul,A320,31,6,88%
S25,33,2025-08-18,T1,U2,easyJet,International Short-Haul,A320,88,15,86%
S25,33,2025-08-18,T1,W6,Wizz Air,International Short-Haul,A320,72,13,87%
S25,33,2025-08-18,T2,AA,American Airlines,Transatlantic CBP,B787,46,8,90%
S25,33,2025-08-18,T2,UA,United Airlines,Transatlantic CBP,B787,25,4,92%
S25,33,2025-08-18,T2,DL,Delta Air Lines,Transatlantic CBP,A330,12,2,91%
S25,33,2025-08-18,T2,AC,Air Canada,Transatlantic CBP,B787,12,2,92%
S25,33,2025-08-18,T2,EK,Emirates,International Long-Haul,B777,20,4,88%
S25,33,2025-08-18,T2,EY,Etihad,International Long-Haul,A330,10,2,86%
S25,33,2025-08-18,T1,5X,UPS,Cargo,B767,9,2,nan%
S25,33,2025-08-18,T1,FX,FedEx,Cargo,A320,6,1,nan%
S25,34,2025-08-25,T1,FR,Ryanair,International Short-Haul,B737,1556,258,88%
S25,34,2025-08-25,T1,FR,Ryanair,International Short-Haul,A320,105,18,85%
S25,34,2025-08-25,T1,FR,Ryanair,Domestic,B737,78,13,75%
S25,34,2025-08-25,T2,EI,Aer Lingus,International Short-Haul,A320,537,92,86%
S25,34,2025-08-25,T2,EI,Aer Lingus,Transatlantic CBP,A330,190,36,91%
S25,34,2025-08-25,T2,EI,Aer Lingus,Transatlantic CBP,B787,91,16,93%
S25,34,2025-08-25,T2,EI,Aer Lingus,International Long-Haul,A330,21,4,87%
S25,34,2025-08-25,T2,RE,Aer Lingus Regional,Domestic,ATR72,191,36,76%
S25,34,2025-08-25,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,125,22,86%
S25,34,2025-08-25,T2,BA,British Airways,International Short-Haul,A320,123,20,86%
S25,34,2025-08-25,T2,BA,British Airways,International Short-Haul,E-Jet,90,15,87%
S25,34,2025-08-25,T1,LH,Lufthansa,International Short-Haul,A320,71,14,84%
S25,34,2025-08-25,T1,AF,Air France,International Short-Haul,A320,63,11,85%
S25,34,2025-08-25,T1,KL,KLM,International Short-Haul,A320,66,12,84%
S25,34,2025-08-25,T1,IB,Iberia,International Short-Haul,A320,41,7,85%
S25,34,2025-08-25,T1,VY,Vueling,International Short-Haul,A320,39,7,87%
S25,34,2025-08-25,T1,OS,Austrian,International Short-Haul,A320,22,4,87%
S25,34,2025-08-25,T1,SK,SAS,International Short-Haul,A320,22,4,87%
S25,34,2025-08-25,T1,AY,Finnair,International Short-Haul,A320,16,3,85%
S25,34,2025-08-25,T1,TK,Turkish Airlines,International Long-Haul,A320,31,5,90%
S25,34,2025-08-25,T1,U2,easyJet,International Short-Haul,A320,91,17,87%
S25,34,2025-08-25,T1,W6,Wizz Air,International Short-Haul,A320,75,14,86%
S25,34,2025-08-25,T2,AA,American Airlines,Transatlantic CBP,B787,47,8,93%
S25,34,2025-08-25,T2,UA,United Airlines,Transatlantic CBP,B787,24,4,90%
S25,34,2025-08-25,T2,DL,Delta Air Lines,Transatlantic CBP,A330,12,2,93%
S25,34,2025-08-25,T2,AC,Air Canada,Transatlantic CBP,B787,12,2,91%
S25,34,2025-08-25,T2,EK,Emirates,International Long-Haul,B777,21,4,88%
S25,34,2025-08-25,T2,EY,Etihad,International Long-Haul,A330,11,2,88%
S25,34,2025-08-25,T1,5X,UPS,Cargo,B767,10,2,nan%
S25,34,2025-08-25,T1,FX,FedEx,Cargo,A320,6,1,nan%
S25,35,2025-09-01,T1,FR,Ryanair,International Short-Haul,B737,1503,264,84%
S25,35,2025-09-01,T1,FR,Ryanair,International Short-Haul,A320,108,18,85%
S25,35,2025-09-01,T1,FR,Ryanair,Domestic,B737,76,14,74%
S25,35,2025-09-01,T2,EI,Aer Lingus,International Short-Haul,A320,509,87,86%
S25,35,2025-09-01,T2,EI,Aer Lingus,Transatlantic CBP,A330,180,34,93%
S25,35,2025-09-01,T2,EI,Aer Lingus,Transatlantic CBP,B787,85,16,90%
S25,35,2025-09-01,T2,EI,Aer Lingus,International Long-Haul,A330,20,3,87%
S25,35,2025-09-01,T2,RE,Aer Lingus Regional,Domestic,ATR72,174,32,73%
S25,35,2025-09-01,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,120,21,84%
S25,35,2025-09-01,T2,BA,British Airways,International Short-Haul,A320,120,21,85%
S25,35,2025-09-01,T2,BA,British Airways,International Short-Haul,E-Jet,86,15,84%
S25,35,2025-09-01,T1,LH,Lufthansa,International Short-Haul,A320,67,13,86%
S25,35,2025-09-01,T1,AF,Air France,International Short-Haul,A320,63,11,84%
S25,35,2025-09-01,T1,KL,KLM,International Short-Haul,A320,62,12,84%
S25,35,2025-09-01,T1,IB,Iberia,International Short-Haul,A320,38,7,85%
S25,35,2025-09-01,T1,VY,Vueling,International Short-Haul,A320,38,6,85%
S25,35,2025-09-01,T1,OS,Austrian,International Short-Haul,A320,20,4,84%
S25,35,2025-09-01,T1,SK,SAS,International Short-Haul,A320,21,4,86%
S25,35,2025-09-01,T1,AY,Finnair,International Short-Haul,A320,15,3,85%
S25,35,2025-09-01,T1,TK,Turkish Airlines,International Long-Haul,A320,29,5,87%
S25,35,2025-09-01,T1,U2,easyJet,International Short-Haul,A320,83,14,86%
S25,35,2025-09-01,T1,W6,Wizz Air,International Short-Haul,A320,75,14,84%
S25,35,2025-09-01,T2,AA,American Airlines,Transatlantic CBP,B787,44,8,91%
S25,35,2025-09-01,T2,UA,United Airlines,Transatlantic CBP,B787,22,4,92%
S25,35,2025-09-01,T2,DL,Delta Air Lines,Transatlantic CBP,A330,12,2,89%
S25,35,2025-09-01,T2,AC,Air Canada,Transatlantic CBP,B787,12,2,92%
S25,35,2025-09-01,T2,EK,Emirates,International Long-Haul,B777,20,4,87%
S25,35,2025-09-01,T2,EY,Etihad,International Long-Haul,A330,10,2,89%
S25,35,2025-09-01,T1,5X,UPS,Cargo,B767,10,2,nan%
S25,35,2025-09-01,T1,FX,FedEx,Cargo,A320,6,1,nan%
S25,36,2025-09-08,T1,FR,Ryanair,International Short-Haul,B737,1354,257,83%
S25,36,2025-09-08,T1,FR,Ryanair,International Short-Haul,A320,93,17,85%
S25,36,2025-09-08,T1,FR,Ryanair,Domestic,B737,68,11,73%
S25,36,2025-09-08,T2,EI,Aer Lingus,International Short-Haul,A320,426,75,86%
S25,36,2025-09-08,T2,EI,Aer Lingus,Transatlantic CBP,A330,157,30,89%
S25,36,2025-09-08,T2,EI,Aer Lingus,Transatlantic CBP,B787,80,15,89%
S25,36,2025-09-08,T2,EI,Aer Lingus,International Long-Haul,A330,17,3,85%
S25,36,2025-09-08,T2,RE,Aer Lingus Regional,Domestic,ATR72,160,30,72%
S25,36,2025-09-08,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,101,18,85%
S25,36,2025-09-08,T2,BA,British Airways,International Short-Haul,A320,98,18,85%
S25,36,2025-09-08,T2,BA,British Airways,International Short-Haul,E-Jet,76,13,85%
S25,36,2025-09-08,T1,LH,Lufthansa,International Short-Haul,A320,57,10,86%
S25,36,2025-09-08,T1,AF,Air France,International Short-Haul,A320,57,9,83%
S25,36,2025-09-08,T1,KL,KLM,International Short-Haul,A320,54,9,83%
S25,36,2025-09-08,T1,IB,Iberia,International Short-Haul,A320,33,6,85%
S25,36,2025-09-08,T1,VY,Vueling,International Short-Haul,A320,33,6,83%
S25,36,2025-09-08,T1,OS,Austrian,International Short-Haul,A320,19,4,85%
S25,36,2025-09-08,T1,SK,SAS,International Short-Haul,A320,19,4,84%
S25,36,2025-09-08,T1,AY,Finnair,International Short-Haul,A320,13,2,85%
S25,36,2025-09-08,T1,TK,Turkish Airlines,International Long-Haul,A320,27,5,84%
S25,36,2025-09-08,T1,U2,easyJet,International Short-Haul,A320,74,14,85%
S25,36,2025-09-08,T1,W6,Wizz Air,International Short-Haul,A320,63,11,84%
S25,36,2025-09-08,T2,AA,American Airlines,Transatlantic CBP,B787,42,8,91%
S25,36,2025-09-08,T2,UA,United Airlines,Transatlantic CBP,B787,20,4,89%
S25,36,2025-09-08,T2,DL,Delta Air Lines,Transatlantic CBP,A330,10,2,90%
S25,36,2025-09-08,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,88%
S25,36,2025-09-08,T2,EK,Emirates,International Long-Haul,B777,18,3,86%
S25,36,2025-09-08,T2,EY,Etihad,International Long-Haul,A330,8,1,86%
S25,36,2025-09-08,T1,5X,UPS,Cargo,B767,8,1,nan%
S25,36,2025-09-08,T1,FX,FedEx,Cargo,A320,6,1,nan%
S25,37,2025-09-15,T1,FR,Ryanair,International Short-Haul,B737,1322,233,85%
S25,37,2025-09-15,T1,FR,Ryanair,International Short-Haul,A320,87,15,83%
S25,37,2025-09-15,T1,FR,Ryanair,Domestic,B737,64,11,73%
S25,37,2025-09-15,T2,EI,Aer Lingus,International Short-Haul,A320,442,83,85%
S25,37,2025-09-15,T2,EI,Aer Lingus,Transatlantic CBP,A330,148,26,89%
S25,37,2025-09-15,T2,EI,Aer Lingus,Transatlantic CBP,B787,75,13,90%
S25,37,2025-09-15,T2,EI,Aer Lingus,International Long-Haul,A330,17,3,87%
S25,37,2025-09-15,T2,RE,Aer Lingus Regional,Domestic,ATR72,157,27,74%
S25,37,2025-09-15,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,105,18,83%
S25,37,2025-09-15,T2,BA,British Airways,International Short-Haul,A320,101,19,85%
S25,37,2025-09-15,T2,BA,British Airways,International Short-Haul,E-Jet,70,12,84%
S25,37,2025-09-15,T1,LH,Lufthansa,International Short-Haul,A320,58,10,85%
S25,37,2025-09-15,T1,AF,Air France,International Short-Haul,A320,55,10,85%
S25,37,2025-09-15,T1,KL,KLM,International Short-Haul,A320,55,10,84%
S25,37,2025-09-15,T1,IB,Iberia,International Short-Haul,A320,32,6,83%
S25,37,2025-09-15,T1,VY,Vueling,International Short-Haul,A320,32,5,82%
S25,37,2025-09-15,T1,OS,Austrian,International Short-Haul,A320,17,3,85%
S25,37,2025-09-15,T1,SK,SAS,International Short-Haul,A320,18,3,83%
S25,37,2025-09-15,T1,AY,Finnair,International Short-Haul,A320,13,2,83%
S25,37,2025-09-15,T1,TK,Turkish Airlines,International Long-Haul,A320,27,5,85%
S25,37,2025-09-15,T1,U2,easyJet,International Short-Haul,A320,70,12,84%
S25,37,2025-09-15,T1,W6,Wizz Air,International Short-Haul,A320,62,11,82%
S25,37,2025-09-15,T2,AA,American Airlines,Transatlantic CBP,B787,39,7,89%
S25,37,2025-09-15,T2,UA,United Airlines,Transatlantic CBP,B787,21,4,90%
S25,37,2025-09-15,T2,DL,Delta Air Lines,Transatlantic CBP,A330,10,2,90%
S25,37,2025-09-15,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,89%
S25,37,2025-09-15,T2,EK,Emirates,International Long-Haul,B777,17,3,87%
S25,37,2025-09-15,T2,EY,Etihad,International Long-Haul,A330,9,2,84%
S25,37,2025-09-15,T1,5X,UPS,Cargo,B767,8,1,nan%
S25,37,2025-09-15,T1,FX,FedEx,Cargo,A320,5,1,nan%
S25,38,2025-09-22,T1,FR,Ryanair,International Short-Haul,B737,1289,219,83%
S25,38,2025-09-22,T1,FR,Ryanair,International Short-Haul,A320,91,15,84%
S25,38,2025-09-22,T1,FR,Ryanair,Domestic,B737,65,11,73%
S25,38,2025-09-22,T2,EI,Aer Lingus,International Short-Haul,A320,400,71,84%
S25,38,2025-09-22,T2,EI,Aer Lingus,Transatlantic CBP,A330,153,28,89%
S25,38,2025-09-22,T2,EI,Aer Lingus,Transatlantic CBP,B787,72,13,90%
S25,38,2025-09-22,T2,EI,Aer Lingus,International Long-Haul,A330,18,3,87%
S25,38,2025-09-22,T2,RE,Aer Lingus Regional,Domestic,ATR72,149,26,73%
S25,38,2025-09-22,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,99,17,85%
S25,38,2025-09-22,T2,BA,British Airways,International Short-Haul,A320,103,18,82%
S25,38,2025-09-22,T2,BA,British Airways,International Short-Haul,E-Jet,71,13,85%
S25,38,2025-09-22,T1,LH,Lufthansa,International Short-Haul,A320,56,9,85%
S25,38,2025-09-22,T1,AF,Air France,International Short-Haul,A320,52,9,86%
S25,38,2025-09-22,T1,KL,KLM,International Short-Haul,A320,51,9,82%
S25,38,2025-09-22,T1,IB,Iberia,International Short-Haul,A320,33,6,84%
S25,38,2025-09-22,T1,VY,Vueling,International Short-Haul,A320,32,6,83%
S25,38,2025-09-22,T1,OS,Austrian,International Short-Haul,A320,17,3,83%
S25,38,2025-09-22,T1,SK,SAS,International Short-Haul,A320,17,3,84%
S25,38,2025-09-22,T1,AY,Finnair,International Short-Haul,A320,13,2,85%
S25,38,2025-09-22,T1,TK,Turkish Airlines,International Long-Haul,A320,24,4,86%
S25,38,2025-09-22,T1,U2,easyJet,International Short-Haul,A320,71,12,85%
S25,38,2025-09-22,T1,W6,Wizz Air,International Short-Haul,A320,62,11,82%
S25,38,2025-09-22,T2,AA,American Airlines,Transatlantic CBP,B787,40,7,91%
S25,38,2025-09-22,T2,UA,United Airlines,Transatlantic CBP,B787,20,4,90%
S25,38,2025-09-22,T2,DL,Delta Air Lines,Transatlantic CBP,A330,9,2,90%
S25,38,2025-09-22,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,89%
S25,38,2025-09-22,T2,EK,Emirates,International Long-Haul,B777,18,3,87%
S25,38,2025-09-22,T2,EY,Etihad,International Long-Haul,A330,9,2,86%
S25,38,2025-09-22,T1,5X,UPS,Cargo,B767,8,1,nan%
S25,38,2025-09-22,T1,FX,FedEx,Cargo,A320,5,1,nan%
S25,39,2025-09-29,T1,FR,Ryanair,International Short-Haul,B737,1239,229,83%
S25,39,2025-09-29,T1,FR,Ryanair,International Short-Haul,A320,84,15,83%
S25,39,2025-09-29,T1,FR,Ryanair,Domestic,B737,62,11,73%
S25,39,2025-09-29,T2,EI,Aer Lingus,International Short-Haul,A320,411,70,82%
S25,39,2025-09-29,T2,EI,Aer Lingus,Transatlantic CBP,A330,151,26,91%
S25,39,2025-09-29,T2,EI,Aer Lingus,Transatlantic CBP,B787,75,14,89%
S25,39,2025-09-29,T2,EI,Aer Lingus,International Long-Haul,A330,17,3,87%
S25,39,2025-09-29,T2,RE,Aer Lingus Regional,Domestic,ATR72,149,26,71%
S25,39,2025-09-29,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,94,17,83%
S25,39,2025-09-29,T2,BA,British Airways,International Short-Haul,A320,98,17,84%
S25,39,2025-09-29,T2,BA,British Airways,International Short-Haul,E-Jet,72,13,85%
S25,39,2025-09-29,T1,LH,Lufthansa,International Short-Haul,A320,54,9,84%
S25,39,2025-09-29,T1,AF,Air France,International Short-Haul,A320,51,9,82%
S25,39,2025-09-29,T1,KL,KLM,International Short-Haul,A320,51,8,85%
S25,39,2025-09-29,T1,IB,Iberia,International Short-Haul,A320,32,6,82%
S25,39,2025-09-29,T1,VY,Vueling,International Short-Haul,A320,31,5,85%
S25,39,2025-09-29,T1,OS,Austrian,International Short-Haul,A320,18,3,85%
S25,39,2025-09-29,T1,SK,SAS,International Short-Haul,A320,18,3,85%
S25,39,2025-09-29,T1,AY,Finnair,International Short-Haul,A320,13,2,82%
S25,39,2025-09-29,T1,TK,Turkish Airlines,International Long-Haul,A320,24,5,85%
S25,39,2025-09-29,T1,U2,easyJet,International Short-Haul,A320,72,13,85%
S25,39,2025-09-29,T1,W6,Wizz Air,International Short-Haul,A320,62,11,82%
S25,39,2025-09-29,T2,AA,American Airlines,Transatlantic CBP,B787,37,6,88%
S25,39,2025-09-29,T2,UA,United Airlines,Transatlantic CBP,B787,19,4,90%
S25,39,2025-09-29,T2,DL,Delta Air Lines,Transatlantic CBP,A330,9,2,89%
S25,39,2025-09-29,T2,AC,Air Canada,Transatlantic CBP,B787,9,2,90%
S25,39,2025-09-29,T2,EK,Emirates,International Long-Haul,B777,17,3,87%
S25,39,2025-09-29,T2,EY,Etihad,International Long-Haul,A330,8,1,86%
S25,39,2025-09-29,T1,5X,UPS,Cargo,B767,8,1,nan%
S25,39,2025-09-29,T1,FX,FedEx,Cargo,A320,5,1,nan%
S25,40,2025-10-06,T1,FR,Ryanair,International Short-Haul,B737,1132,200,84%
S25,40,2025-10-06,T1,FR,Ryanair,International Short-Haul,A320,76,13,83%
S25,40,2025-10-06,T1,FR,Ryanair,Domestic,B737,60,11,70%
S25,40,2025-10-06,T2,EI,Aer Lingus,International Short-Haul,A320,366,62,85%
S25,40,2025-10-06,T2,EI,Aer Lingus,Transatlantic CBP,A330,138,25,90%
S25,40,2025-10-06,T2,EI,Aer Lingus,Transatlantic CBP,B787,67,12,87%
S25,40,2025-10-06,T2,EI,Aer Lingus,International Long-Haul,A330,15,3,85%
S25,40,2025-10-06,T2,RE,Aer Lingus Regional,Domestic,ATR72,129,25,69%
S25,40,2025-10-06,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,86,16,83%
S25,40,2025-10-06,T2,BA,British Airways,International Short-Haul,A320,88,15,81%
S25,40,2025-10-06,T2,BA,British Airways,International Short-Haul,E-Jet,63,11,81%
S25,40,2025-10-06,T1,LH,Lufthansa,International Short-Haul,A320,51,9,83%
S25,40,2025-10-06,T1,AF,Air France,International Short-Haul,A320,48,8,81%
S25,40,2025-10-06,T1,KL,KLM,International Short-Haul,A320,47,9,83%
S25,40,2025-10-06,T1,IB,Iberia,International Short-Haul,A320,30,6,85%
S25,40,2025-10-06,T1,VY,Vueling,International Short-Haul,A320,27,5,82%
S25,40,2025-10-06,T1,OS,Austrian,International Short-Haul,A320,15,3,82%
S25,40,2025-10-06,T1,SK,SAS,International Short-Haul,A320,16,3,83%
S25,40,2025-10-06,T1,AY,Finnair,International Short-Haul,A320,11,2,81%
S25,40,2025-10-06,T1,TK,Turkish Airlines,International Long-Haul,A320,22,4,85%
S25,40,2025-10-06,T1,U2,easyJet,International Short-Haul,A320,65,12,83%
S25,40,2025-10-06,T1,W6,Wizz Air,International Short-Haul,A320,51,10,84%
S25,40,2025-10-06,T2,AA,American Airlines,Transatlantic CBP,B787,33,6,88%
S25,40,2025-10-06,T2,UA,United Airlines,Transatlantic CBP,B787,17,3,87%
S25,40,2025-10-06,T2,DL,Delta Air Lines,Transatlantic CBP,A330,9,2,91%
S25,40,2025-10-06,T2,AC,Air Canada,Transatlantic CBP,B787,8,2,87%
S25,40,2025-10-06,T2,EK,Emirates,International Long-Haul,B777,15,2,87%
S25,40,2025-10-06,T2,EY,Etihad,International Long-Haul,A330,8,2,86%
S25,40,2025-10-06,T1,5X,UPS,Cargo,B767,6,1,nan%
S25,40,2025-10-06,T1,FX,FedEx,Cargo,A320,5,1,nan%
S25,41,2025-10-13,T1,FR,Ryanair,International Short-Haul,B737,1063,189,82%
S25,41,2025-10-13,T1,FR,Ryanair,International Short-Haul,A320,73,12,81%
S25,41,2025-10-13,T1,FR,Ryanair,Domestic,B737,59,11,72%
S25,41,2025-10-13,T2,EI,Aer Lingus,International Short-Haul,A320,359,62,84%
S25,41,2025-10-13,T2,EI,Aer Lingus,Transatlantic CBP,A330,128,22,88%
S25,41,2025-10-13,T2,EI,Aer Lingus,Transatlantic CBP,B787,63,11,88%
S25,41,2025-10-13,T2,EI,Aer Lingus,International Long-Haul,A330,15,2,83%
S25,41,2025-10-13,T2,RE,Aer Lingus Regional,Domestic,ATR72,133,22,70%
S25,41,2025-10-13,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,89,15,81%
S25,41,2025-10-13,T2,BA,British Airways,International Short-Haul,A320,85,15,83%
S25,41,2025-10-13,T2,BA,British Airways,International Short-Haul,E-Jet,64,11,83%
S25,41,2025-10-13,T1,LH,Lufthansa,International Short-Haul,A320,49,8,83%
S25,41,2025-10-13,T1,AF,Air France,International Short-Haul,A320,45,8,81%
S25,41,2025-10-13,T1,KL,KLM,International Short-Haul,A320,45,8,84%
S25,41,2025-10-13,T1,IB,Iberia,International Short-Haul,A320,27,5,82%
S25,41,2025-10-13,T1,VY,Vueling,International Short-Haul,A320,27,5,83%
S25,41,2025-10-13,T1,OS,Austrian,International Short-Haul,A320,16,3,82%
S25,41,2025-10-13,T1,SK,SAS,International Short-Haul,A320,15,3,85%
S25,41,2025-10-13,T1,AY,Finnair,International Short-Haul,A320,12,2,81%
S25,41,2025-10-13,T1,TK,Turkish Airlines,International Long-Haul,A320,22,4,85%
S25,41,2025-10-13,T1,U2,easyJet,International Short-Haul,A320,62,12,82%
S25,41,2025-10-13,T1,W6,Wizz Air,International Short-Haul,A320,54,9,82%
S25,41,2025-10-13,T2,AA,American Airlines,Transatlantic CBP,B787,33,6,87%
S25,41,2025-10-13,T2,UA,United Airlines,Transatlantic CBP,B787,16,3,87%
S25,41,2025-10-13,T2,DL,Delta Air Lines,Transatlantic CBP,A330,8,1,89%
S25,41,2025-10-13,T2,AC,Air Canada,Transatlantic CBP,B787,8,1,89%
S25,41,2025-10-13,T2,EK,Emirates,International Long-Haul,B777,14,3,83%
S25,41,2025-10-13,T2,EY,Etihad,International Long-Haul,A330,7,1,84%
S25,41,2025-10-13,T1,5X,UPS,Cargo,B767,6,1,nan%
S25,41,2025-10-13,T1,FX,FedEx,Cargo,A320,5,1,nan%
S25,42,2025-10-20,T1,FR,Ryanair,International Short-Haul,B737,1259,242,84%
S25,42,2025-10-20,T1,FR,Ryanair,International Short-Haul,A320,81,14,85%
S25,42,2025-10-20,T1,FR,Ryanair,Domestic,B737,62,10,72%
S25,42,2025-10-20,T2,EI,Aer Lingus,International Short-Haul,A320,413,77,82%
S25,42,2025-10-20,T2,EI,Aer Lingus,Transatlantic CBP,A330,147,25,88%
S25,42,2025-10-20,T2,EI,Aer Lingus,Transatlantic CBP,B787,75,13,88%
S25,42,2025-10-20,T2,EI,Aer Lingus,International Long-Haul,A330,15,3,87%
S25,42,2025-10-20,T2,RE,Aer Lingus Regional,Domestic,ATR72,145,27,70%
S25,42,2025-10-20,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,94,16,82%
S25,42,2025-10-20,T2,BA,British Airways,International Short-Haul,A320,94,18,82%
S25,42,2025-10-20,T2,BA,British Airways,International Short-Haul,E-Jet,67,11,82%
S25,42,2025-10-20,T1,LH,Lufthansa,International Short-Haul,A320,57,10,83%
S25,42,2025-10-20,T1,AF,Air France,International Short-Haul,A320,52,9,83%
S25,42,2025-10-20,T1,KL,KLM,International Short-Haul,A320,50,9,85%
S25,42,2025-10-20,T1,IB,Iberia,International Short-Haul,A320,32,6,85%
S25,42,2025-10-20,T1,VY,Vueling,International Short-Haul,A320,28,5,82%
S25,42,2025-10-20,T1,OS,Austrian,International Short-Haul,A320,17,3,84%
S25,42,2025-10-20,T1,SK,SAS,International Short-Haul,A320,17,3,83%
S25,42,2025-10-20,T1,AY,Finnair,International Short-Haul,A320,12,2,84%
S25,42,2025-10-20,T1,TK,Turkish Airlines,International Long-Haul,A320,24,5,84%
S25,42,2025-10-20,T1,U2,easyJet,International Short-Haul,A320,65,12,82%
S25,42,2025-10-20,T1,W6,Wizz Air,International Short-Haul,A320,55,10,82%
S25,42,2025-10-20,T2,AA,American Airlines,Transatlantic CBP,B787,37,6,88%
S25,42,2025-10-20,T2,UA,United Airlines,Transatlantic CBP,B787,18,3,89%
S25,42,2025-10-20,T2,DL,Delta Air Lines,Transatlantic CBP,A330,9,2,90%
S25,42,2025-10-20,T2,AC,Air Canada,Transatlantic CBP,B787,9,2,90%
S25,42,2025-10-20,T2,EK,Emirates,International Long-Haul,B777,17,3,84%
S25,42,2025-10-20,T2,EY,Etihad,International Long-Haul,A330,8,2,85%
S25,42,2025-10-20,T1,5X,UPS,Cargo,B767,8,1,nan%
S25,42,2025-10-20,T1,FX,FedEx,Cargo,A320,5,1,nan%
W25,43,2025-10-27,T1,FR,Ryanair,International Short-Haul,B737,1227,225,85%
W25,43,2025-10-27,T1,FR,Ryanair,International Short-Haul,A320,80,15,84%
W25,43,2025-10-27,T1,FR,Ryanair,Domestic,B737,60,11,73%
W25,43,2025-10-27,T2,EI,Aer Lingus,International Short-Haul,A320,403,75,82%
W25,43,2025-10-27,T2,EI,Aer Lingus,Transatlantic CBP,A330,137,26,87%
W25,43,2025-10-27,T2,EI,Aer Lingus,Transatlantic CBP,B787,72,13,90%
W25,43,2025-10-27,T2,EI,Aer Lingus,International Long-Haul,A330,16,3,85%
W25,43,2025-10-27,T2,RE,Aer Lingus Regional,Domestic,ATR72,133,24,70%
W25,43,2025-10-27,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,90,17,85%
W25,43,2025-10-27,T2,BA,British Airways,International Short-Haul,A320,89,16,85%
W25,43,2025-10-27,T2,BA,British Airways,International Short-Haul,E-Jet,63,11,82%
W25,43,2025-10-27,T1,LH,Lufthansa,International Short-Haul,A320,54,9,85%
W25,43,2025-10-27,T1,AF,Air France,International Short-Haul,A320,49,9,82%
W25,43,2025-10-27,T1,KL,KLM,International Short-Haul,A320,49,9,84%
W25,43,2025-10-27,T1,IB,Iberia,International Short-Haul,A320,31,6,85%
W25,43,2025-10-27,T1,VY,Vueling,International Short-Haul,A320,29,5,81%
W25,43,2025-10-27,T1,OS,Austrian,International Short-Haul,A320,16,3,84%
W25,43,2025-10-27,T1,SK,SAS,International Short-Haul,A320,16,3,85%
W25,43,2025-10-27,T1,AY,Finnair,International Short-Haul,A320,13,2,82%
W25,43,2025-10-27,T1,TK,Turkish Airlines,International Long-Haul,A320,24,4,84%
W25,43,2025-10-27,T1,U2,easyJet,International Short-Haul,A320,64,11,83%
W25,43,2025-10-27,T1,W6,Wizz Air,International Short-Haul,A320,58,10,84%
W25,43,2025-10-27,T2,AA,American Airlines,Transatlantic CBP,B787,36,6,89%
W25,43,2025-10-27,T2,UA,United Airlines,Transatlantic CBP,B787,17,3,89%
W25,43,2025-10-27,T2,DL,Delta Air Lines,Transatlantic CBP,A330,9,2,89%
W25,43,2025-10-27,T2,AC,Air Canada,Transatlantic CBP,B787,9,2,90%
W25,43,2025-10-27,T2,EK,Emirates,International Long-Haul,B777,16,3,86%
W25,43,2025-10-27,T2,EY,Etihad,International Long-Haul,A330,8,1,87%
W25,43,2025-10-27,T1,5X,UPS,Cargo,B767,7,1,nan%
W25,43,2025-10-27,T1,FX,FedEx,Cargo,A320,5,1,nan%
W25,44,2025-11-03,T1,FR,Ryanair,International Short-Haul,B737,888,149,81%
W25,44,2025-11-03,T1,FR,Ryanair,International Short-Haul,A320,60,10,83%
W25,44,2025-11-03,T1,FR,Ryanair,Domestic,B737,43,7,69%
W25,44,2025-11-03,T2,EI,Aer Lingus,International Short-Haul,A320,292,48,82%
W25,44,2025-11-03,T2,EI,Aer Lingus,Transatlantic CBP,A330,103,17,86%
W25,44,2025-11-03,T2,EI,Aer Lingus,Transatlantic CBP,B787,52,9,89%
W25,44,2025-11-03,T2,EI,Aer Lingus,International Long-Haul,A330,12,2,82%
W25,44,2025-11-03,T2,RE,Aer Lingus Regional,Domestic,ATR72,107,19,68%
W25,44,2025-11-03,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,64,11,82%
W25,44,2025-11-03,T2,BA,British Airways,International Short-Haul,A320,67,11,81%
W25,44,2025-11-03,T2,BA,British Airways,International Short-Haul,E-Jet,48,9,80%
W25,44,2025-11-03,T1,LH,Lufthansa,International Short-Haul,A320,40,8,81%
